Created,Caller_Postcode,Noise type,Sr_Num,Enq_Type
28 November 2017,LS7 4,MUSIC,OutofHours,OutofHours
28 November 2017,LS11 0,DIY,OutofHours,OutofHours
28 November 2017,LS4 2,DOG BARKING,OutofHours,OutofHours
29 November 2017,LS13 2,MUSIC,OutofHours,OutofHours
29 November 2017,LS8 5,MUSIC,OutofHours,OutofHours
29 November 2017,LS14 1,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
29 November 2017,LS8 1,MUSIC,OutofHours,OutofHours
29 November 2017,LS10 1,MUSIC,OutofHours,OutofHours
29 November 2017,LS7 2,OTHER,OutofHours,OutofHours
29 November 2017,LS6 3,MUSIC,OutofHours,OutofHours
29 November 2017,LS28 5,MUSIC,OutofHours,OutofHours
29 November 2017,LS27 0,ALARM,OutofHours,OutofHours
29 November 2017,LS16 5,MUSIC,OutofHours,OutofHours
29 November 2017,LS28 5,MUSIC,OutofHours,OutofHours
29 November 2017,LS8 1,DIY,OutofHours,OutofHours
29 November 2017,LS16 5,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
29 November 2017,LS9 7,MUSIC,OutofHours,OutofHours
29 November 2017,LS11 9,MUSIC,OutofHours,OutofHours
29 November 2017,LS9 8,MUSIC,OutofHours,OutofHours
30 November 2017,LS6 1,MUSIC,OutofHours,OutofHours
30 November 2017,LS3 1,SHOUTING,OutofHours,OutofHours
30 November 2017,LS27 8,TV,OutofHours,OutofHours
30 November 2017,LS8 1,SHOUTING,OutofHours,OutofHours
30 November 2017,LS6 1,MUSIC,OutofHours,OutofHours
30 November 2017,LS19 7,DOG BARKING,OutofHours,OutofHours
30 November 2017,LS8 5,TV,OutofHours,OutofHours
30 November 2017,LS12 1,DOG BARKING,OutofHours,OutofHours
30 November 2017,LS9 6,ALARM,OutofHours,OutofHours
30 November 2017,LS16 5,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
30 November 2017,LS7 2,OTHER,OutofHours,OutofHours
30 November 2017,LS7 4,MUSIC,OutofHours,OutofHours
30 November 2017,LS8 1,DIY,OutofHours,OutofHours
30 November 2017,LS9 7,MUSIC,OutofHours,OutofHours
30 November 2017,LS8 1,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
30 November 2017,LS1 ,MUSIC,OutofHours,OutofHours
30 November 2017,LS6 1,MUSIC,OutofHours,OutofHours
30 November 2017,LS16 5,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
01 December 2017,LS6 1,MUSIC,OutofHours,OutofHours
01 December 2017, ,ALARM,OutofHours,OutofHours
01 December 2017,LS6 1,MUSIC,OutofHours,OutofHours
01 December 2017,LS3 ,MUSIC,OutofHours,OutofHours
01 December 2017,LS9 6,MUSIC,OutofHours,OutofHours
01 December 2017,LS7 3,MUSIC,OutofHours,OutofHours
01 December 2017,LS6 3,MUSIC,OutofHours,OutofHours
01 December 2017,LS8 1,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
01 December 2017,LS8 2,MUSIC,OutofHours,OutofHours
01 December 2017,LS8 3,DIY,OutofHours,OutofHours
01 December 2017,LS7 2,MUSIC,OutofHours,OutofHours
01 December 2017,LS12 1,DOG BARKING,OutofHours,OutofHours
01 December 2017,LS8 2,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
01 December 2017,LS7 2,MUSIC,OutofHours,OutofHours
01 December 2017,LS17 5,MUSIC,OutofHours,OutofHours
01 December 2017,LS9 6,MUSIC,OutofHours,OutofHours
01 December 2017,LS27 9,MUSIC,OutofHours,OutofHours
01 December 2017,LS9 6,MUSIC,OutofHours,OutofHours
01 December 2017,LS4 2,MUSIC,OutofHours,OutofHours
01 December 2017,LS21 3,OTHER,OutofHours,OutofHours
01 December 2017,LS28 5,MUSIC,OutofHours,OutofHours
01 December 2017,LS7 1,DIY,OutofHours,OutofHours
01 December 2017,LS6 1,MUSIC,OutofHours,OutofHours
01 December 2017,LS17 5,MUSIC,OutofHours,OutofHours
01 December 2017,LS14 6,MUSIC,OutofHours,OutofHours
01 December 2017,LS14 6,MUSIC,OutofHours,OutofHours
01 December 2017,LS11 9,BUILDING SITE,OutofHours,OutofHours
01 December 2017,LS13 3,MUSIC,OutofHours,OutofHours
01 December 2017,LS6 3,MUSIC,OutofHours,OutofHours
01 December 2017,LS6 3,MUSIC,OutofHours,OutofHours
01 December 2017,LS6 1,MUSIC,OutofHours,OutofHours
01 December 2017,LS6 1,MUSIC,OutofHours,OutofHours
02 December 2017,LS6 ,MUSIC,OutofHours,OutofHours
02 December 2017,LS3 1,MUSIC,OutofHours,OutofHours
02 December 2017,LS6 1,MUSIC,OutofHours,OutofHours
02 December 2017,LS6 2,MUSIC,OutofHours,OutofHours
02 December 2017,LS4 2,ALARM,OutofHours,OutofHours
02 December 2017,LS6 ,MUSIC,OutofHours,OutofHours
02 December 2017,LS8 5,MUSIC,OutofHours,OutofHours
02 December 2017,LS28 5,MUSIC,OutofHours,OutofHours
02 December 2017,LS6 1,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
02 December 2017,LS6 1,MUSIC,OutofHours,OutofHours
02 December 2017,LS2 7,MUSIC,OutofHours,OutofHours
02 December 2017,LS7 1,PARTY,OutofHours,OutofHours
02 December 2017,LS14 1,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
02 December 2017,LS9 7,MUSIC,OutofHours,OutofHours
02 December 2017,LS14 6,MUSIC,OutofHours,OutofHours
02 December 2017,LS12 1,DOG BARKING,OutofHours,OutofHours
02 December 2017,Ls13 2,MUSIC,OutofHours,OutofHours
02 December 2017,LS2 7,MUSIC,OutofHours,OutofHours
02 December 2017,LS11 9,SHOUTING,OutofHours,OutofHours
02 December 2017,LS19 7,MUSIC,OutofHours,OutofHours
02 December 2017,LS6 1,MUSIC,OutofHours,OutofHours
02 December 2017,LS10 4,PARTY,OutofHours,OutofHours
02 December 2017,LS11 9,SHOUTING,OutofHours,OutofHours
02 December 2017,LS6 1,PARTY,OutofHours,OutofHours
02 December 2017,LS8 1,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
02 December 2017,LS6 3,PARTY,OutofHours,OutofHours
03 December 2017,LS17 8,MUSIC,OutofHours,OutofHours
03 December 2017,LS13 4,MUSIC,OutofHours,OutofHours
03 December 2017,LS6 1,PARTY,OutofHours,OutofHours
03 December 2017,LS6 1,PARTY,OutofHours,OutofHours
03 December 2017,LS6 1,PARTY,OutofHours,OutofHours
03 December 2017,LS12 2,SHOUTING,OutofHours,OutofHours
03 December 2017,LS6 1,MUSIC,OutofHours,OutofHours
03 December 2017,LS6 1,PARTY,OutofHours,OutofHours
03 December 2017,LS6 1,MUSIC,OutofHours,OutofHours
03 December 2017,LS17 5,SHOUTING,OutofHours,OutofHours
03 December 2017,LS6 1,MUSIC,OutofHours,OutofHours
03 December 2017,LS7 4,MUSIC,OutofHours,OutofHours
03 December 2017,LS17 5,SHOUTING,OutofHours,OutofHours
03 December 2017,LS6 1,SHOUTING,OutofHours,OutofHours
03 December 2017,LS6 3,PARTY,OutofHours,OutofHours
03 December 2017,LS6 1,PARTY,OutofHours,OutofHours
03 December 2017,LS8 1,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
03 December 2017,LS8 1,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
03 December 2017,LS6 1,MUSIC,OutofHours,OutofHours
03 December 2017,ls6 3,MUSIC,OutofHours,OutofHours
03 December 2017,LS6 1,PARTY,OutofHours,OutofHours
03 December 2017,WF10 2,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
03 December 2017,LS26 0,DIY,OutofHours,OutofHours
03 December 2017,LS7 4,PARTY,OutofHours,OutofHours
03 December 2017,LS2 7,MUSIC,OutofHours,OutofHours
03 December 2017,LS12 3,MUSIC,OutofHours,OutofHours
03 December 2017,LS16 5,MUSIC,OutofHours,OutofHours
03 December 2017,LS19 7,DOG BARKING,OutofHours,OutofHours
03 December 2017,LS6 4,MUSIC,OutofHours,OutofHours
03 December 2017,LS4 2,MUSIC,OutofHours,OutofHours
03 December 2017,LS8 1,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
03 December 2017,LS14 1,MUSIC,OutofHours,OutofHours
03 December 2017,LS8 1,MUSIC,OutofHours,OutofHours
03 December 2017,LS14 1,MUSIC,OutofHours,OutofHours
03 December 2017,LS6 3,MUSIC,OutofHours,OutofHours
03 December 2017,LS8 1,MUSIC,OutofHours,OutofHours
03 December 2017,LS6 1,SHOUTING,OutofHours,OutofHours
04 December 2017,LS5 3,OTHER,OutofHours,OutofHours
04 December 2017,LS6 3,PARTY,OutofHours,OutofHours
04 December 2017,LS3 1,PARTY,OutofHours,OutofHours
04 December 2017,LS6 1,MUSIC,OutofHours,OutofHours
04 December 2017,LS2 9,PARTY,OutofHours,OutofHours
04 December 2017,LS8 1,BUILDING SITE,OutofHours,OutofHours
04 December 2017,LS2 2,MUSIC,OutofHours,OutofHours
04 December 2017,LS16 6,DOG BARKING,OutofHours,OutofHours
04 December 2017,LS12 4,DOG BARKING,OutofHours,OutofHours
04 December 2017,LS9 6,,OutofHours,OutofHours
04 December 2017,LS8 1,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
04 December 2017,LS13 3,MUSIC,OutofHours,OutofHours
04 December 2017,LS8 1,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
04 December 2017,LS7 2,MUSIC,OutofHours,OutofHours
04 December 2017,LS11 5,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
04 December 2017,LS8 1,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
04 December 2017,LS17 6,SHOUTING,OutofHours,OutofHours
04 December 2017,LS6 1,MUSIC,OutofHours,OutofHours
05 December 2017,LS6 1,MUSIC,OutofHours,OutofHours
05 December 2017,LS9 ,MUSIC,OutofHours,OutofHours
05 December 2017,LS2 7,MUSIC,OutofHours,OutofHours
05 December 2017,LS13 2,MUSIC,OutofHours,OutofHours
05 December 2017,LS6 1,MUSIC,OutofHours,OutofHours
05 December 2017,LS9 6,MUSIC,OutofHours,OutofHours
05 December 2017,LS3 1,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
05 December 2017,LS6 3,PARTY,OutofHours,OutofHours
05 December 2017,LS7 1,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
05 December 2017,LS9 6,DOG BARKING,OutofHours,OutofHours
05 December 2017,LS12 2,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
05 December 2017,LS26 8,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
05 December 2017,LS8 3,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
05 December 2017,LS9 ,MUSIC,OutofHours,OutofHours
05 December 2017,LS9 7,MUSIC,OutofHours,OutofHours
06 December 2017,LS10 1,MUSIC,OutofHours,OutofHours
06 December 2017,LS8 1,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
06 December 2017,LS8 1,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
06 December 2017,LS9 7,SHOUTING,OutofHours,OutofHours
06 December 2017,LS16 5,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
06 December 2017,LS19 7,OTHER,OutofHours,OutofHours
06 December 2017,LS9 9,MUSIC,OutofHours,OutofHours
06 December 2017,LS14 1,SHOUTING,OutofHours,OutofHours
06 December 2017,LS28 5,MUSIC,OutofHours,OutofHours
06 December 2017,LS13 3,MUSIC,OutofHours,OutofHours
06 December 2017,LS4 2,,OutofHours,OutofHours
06 December 2017,LS6 1,SHOUTING,OutofHours,OutofHours
06 December 2017,LS12 5,MUSIC,OutofHours,OutofHours
06 December 2017,LS8 3,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
06 December 2017,LS12 5,MUSIC,OutofHours,OutofHours
06 December 2017,LS14 6,MUSIC,OutofHours,OutofHours
06 December 2017,LS18 4,DIY,OutofHours,OutofHours
06 December 2017,LS13 3,MUSIC,OutofHours,OutofHours
06 December 2017,LS6 3,PARTY,OutofHours,OutofHours
06 December 2017,LS6 3,PARTY,OutofHours,OutofHours
06 December 2017,LS6 1,SHOUTING,OutofHours,OutofHours
07 December 2017,LS3 1,SHOUTING,OutofHours,OutofHours
07 December 2017,LS7 4,ALARM,OutofHours,OutofHours
07 December 2017,LS6 1,MUSIC,OutofHours,OutofHours
07 December 2017,LS7 1,MUSIC,OutofHours,OutofHours
07 December 2017,LS7 5,DOG BARKING,OutofHours,OutofHours
07 December 2017,LS16 5,MUSIC,OutofHours,OutofHours
07 December 2017,LS16 6,DOG BARKING,OutofHours,OutofHours
07 December 2017,LS26 8,SHOUTING,OutofHours,OutofHours
07 December 2017,LS26 8,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
07 December 2017,LS8 3,MUSIC,OutofHours,OutofHours
07 December 2017,LS27 9,ALARM,OutofHours,OutofHours
07 December 2017,LS6 1,MUSIC,OutofHours,OutofHours
07 December 2017,LS6 1,MUSIC,OutofHours,OutofHours
07 December 2017,LS6 1,MUSIC,OutofHours,OutofHours
07 December 2017,LS27 8,MUSIC,OutofHours,OutofHours
07 December 2017,LS9 9,MUSIC,OutofHours,OutofHours
07 December 2017,LS2 9,MUSIC,OutofHours,OutofHours
08 December 2017,LS17 8,MUSIC,OutofHours,OutofHours
08 December 2017,LS5 3,MUSIC,OutofHours,OutofHours
08 December 2017,LS6 2,MUSIC,OutofHours,OutofHours
08 December 2017,LS6 2,MUSIC,OutofHours,OutofHours
08 December 2017,LS10 3,MUSIC,OutofHours,OutofHours
08 December 2017,LS2 9,PARTY,OutofHours,OutofHours
08 December 2017,LS6 1,SHOUTING,OutofHours,OutofHours
08 December 2017,LS3 1,SHOUTING,OutofHours,OutofHours
08 December 2017,LS6 1,SHOUTING,OutofHours,OutofHours
08 December 2017,LS9 9,MUSIC,OutofHours,OutofHours
08 December 2017,LS13 2,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
08 December 2017,LS16 6,MUSIC,OutofHours,OutofHours
08 December 2017,LS11 6,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
08 December 2017,LS14 6,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
08 December 2017,LS16 7,ALARM,OutofHours,OutofHours
08 December 2017,LS16 6,MUSIC,OutofHours,OutofHours
08 December 2017,LS6 1,MUSIC,OutofHours,OutofHours
08 December 2017,LS27 9,MUSIC,OutofHours,OutofHours
08 December 2017,LS6 1,MUSIC,OutofHours,OutofHours
08 December 2017,LS6 1,MUSIC,OutofHours,OutofHours
08 December 2017,LS12 2,MUSIC,OutofHours,OutofHours
08 December 2017,LS28 5,MUSIC,OutofHours,OutofHours
08 December 2017,LS19 6,MUSIC,OutofHours,OutofHours
09 December 2017,LS6 1,MUSIC,OutofHours,OutofHours
09 December 2017,LS14 6,MUSIC,OutofHours,OutofHours
09 December 2017,LS6 1,MUSIC,OutofHours,OutofHours
09 December 2017,LS2 9,MUSIC,OutofHours,OutofHours
09 December 2017,LS8 1,MUSIC,OutofHours,OutofHours
09 December 2017,LS6 1,MUSIC,OutofHours,OutofHours
09 December 2017,LS27 7,MUSIC,OutofHours,OutofHours
09 December 2017,LS11 6,SHOUTING,OutofHours,OutofHours
09 December 2017,LS12 2,ALARM,OutofHours,OutofHours
09 December 2017,LS6 1,MUSIC,OutofHours,OutofHours
09 December 2017,LS6 1,PARTY,OutofHours,OutofHours
09 December 2017,LS9 6,MUSIC,OutofHours,OutofHours
09 December 2017,LS6 3,PARTY,OutofHours,OutofHours
09 December 2017,LS17 5,MUSIC,OutofHours,OutofHours
09 December 2017,LS13 3,OTHER,OutofHours,OutofHours
09 December 2017,LS27 8,SHOUTING,OutofHours,OutofHours
09 December 2017,LS2 9,PARTY,OutofHours,OutofHours
09 December 2017,LS13 4,DOG BARKING,OutofHours,OutofHours
09 December 2017,LS9 6,ALARM,OutofHours,OutofHours
09 December 2017,LS4 2,MUSIC,OutofHours,OutofHours
09 December 2017,LS14 6,OTHER,OutofHours,OutofHours
09 December 2017,LS14 6,MUSIC,OutofHours,OutofHours
09 December 2017,LS13 2,ALARM,OutofHours,OutofHours
09 December 2017,LS13 3,PARTY,OutofHours,OutofHours
09 December 2017,LS12 1,DOG BARKING,OutofHours,OutofHours
09 December 2017,LS8 1,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
09 December 2017,LS9 6,ALARM,OutofHours,OutofHours
09 December 2017,LS11 8,MUSIC,OutofHours,OutofHours
09 December 2017,WF10 2,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
09 December 2017,LS6 4,PARTY,OutofHours,OutofHours
09 December 2017,LS6 1,ALARM,OutofHours,OutofHours
09 December 2017,LS11 9,SHOUTING,OutofHours,OutofHours
09 December 2017,LS26 8,MUSIC,OutofHours,OutofHours
09 December 2017,LS4 2,PARTY,OutofHours,OutofHours
09 December 2017,LS6 1,MUSIC,OutofHours,OutofHours
09 December 2017,LS13 3,MUSIC,OutofHours,OutofHours
09 December 2017,LS13 4,MUSIC,OutofHours,OutofHours
09 December 2017,LS9 0,PARTY,OutofHours,OutofHours
09 December 2017,LS8 3,MUSIC,OutofHours,OutofHours
09 December 2017,LS8 1,OTHER,OutofHours,OutofHours
09 December 2017,LS27 8,MUSIC,OutofHours,OutofHours
10 December 2017,LS14 5,MUSIC,OutofHours,OutofHours
10 December 2017,LS6 3,PARTY,OutofHours,OutofHours
10 December 2017,LS25 2,MUSIC,OutofHours,OutofHours
10 December 2017,LS10 3,MUSIC,OutofHours,OutofHours
10 December 2017,LS5 2,SHOUTING,OutofHours,OutofHours
10 December 2017,LS14 6,MUSIC,OutofHours,OutofHours
10 December 2017,WF10 2,SHOUTING,OutofHours,OutofHours
10 December 2017,LS6 2,MUSIC,OutofHours,OutofHours
10 December 2017,LS5 2,SHOUTING,OutofHours,OutofHours
10 December 2017,LS6 4,SHOUTING,OutofHours,OutofHours
10 December 2017,LS13 3,MUSIC,OutofHours,OutofHours
10 December 2017,LS6 3,PARTY,OutofHours,OutofHours
10 December 2017,LS6 1,MUSIC,OutofHours,OutofHours
10 December 2017,LS6 2,PARTY,OutofHours,OutofHours
10 December 2017,LS12 5,PARTY,OutofHours,OutofHours
10 December 2017,LS17 5,SHOUTING,OutofHours,OutofHours
10 December 2017,LS6 2,PARTY,OutofHours,OutofHours
10 December 2017,LS17 6,SHOUTING,OutofHours,OutofHours
10 December 2017,LS9 7,PARTY,OutofHours,OutofHours
10 December 2017,LS9 0,MUSIC,OutofHours,OutofHours
10 December 2017,LS13 3,MUSIC,OutofHours,OutofHours
10 December 2017,LS9 7,MUSIC,OutofHours,OutofHours
10 December 2017,LS9 6,ALARM,OutofHours,OutofHours
10 December 2017,LS25 7,BUILDING SITE,OutofHours,OutofHours
10 December 2017,LS10 3,MUSIC,OutofHours,OutofHours
10 December 2017,WF10 2,MUSIC,OutofHours,OutofHours
10 December 2017,LS6 2,MUSIC,OutofHours,OutofHours
10 December 2017,LS17 5,SHOUTING,OutofHours,OutofHours
10 December 2017,LS6 1,MUSIC,OutofHours,OutofHours
10 December 2017,LS6 1,MUSIC,OutofHours,OutofHours
10 December 2017,LS13 3,MUSIC,OutofHours,OutofHours
10 December 2017,LS16 5,SHOUTING,OutofHours,OutofHours
10 December 2017,LS13 2,SHOUTING,OutofHours,OutofHours
10 December 2017,WF10 2,ALARM,OutofHours,OutofHours
10 December 2017,LS6 1,MUSIC,OutofHours,OutofHours
10 December 2017,LS10 1,DIY,OutofHours,OutofHours
10 December 2017,LS27 7,ALARM,OutofHours,OutofHours
10 December 2017,LS6 3,MUSIC,OutofHours,OutofHours
11 December 2017,LS6 4,MUSIC,OutofHours,OutofHours
11 December 2017,LS11 7,SHOUTING,OutofHours,OutofHours
11 December 2017,LS6 4,MUSIC,OutofHours,OutofHours
11 December 2017,LS13 3,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
11 December 2017,LS17 6,SHOUTING,OutofHours,OutofHours
11 December 2017,LS6 3,MUSIC,OutofHours,OutofHours
11 December 2017,LS17 6,SHOUTING,OutofHours,OutofHours
11 December 2017,LS12 3,MUSIC,OutofHours,OutofHours
11 December 2017,LS14 1,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
11 December 2017,LS19 7,MUSIC,OutofHours,OutofHours
11 December 2017,LS13 2,MUSIC,OutofHours,OutofHours
11 December 2017,LS11 6,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
12 December 2017,LS6 3,MUSIC,OutofHours,OutofHours
12 December 2017,LS6 3,SHOUTING,OutofHours,OutofHours
12 December 2017,LS4 2,SHOUTING,OutofHours,OutofHours
12 December 2017,LS5 3,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
12 December 2017,LS17 8,ALARM,OutofHours,OutofHours
12 December 2017,LS6 3,PARTY,OutofHours,OutofHours
12 December 2017,LS13 2,ALARM,OutofHours,OutofHours
12 December 2017,LS6 4,MUSIC,OutofHours,OutofHours
12 December 2017,LS7 2,DOG BARKING,OutofHours,OutofHours
12 December 2017,LS9 0,SHOUTING,OutofHours,OutofHours
12 December 2017,LS17 6,SHOUTING,OutofHours,OutofHours
13 December 2017,LS2 9,MUSIC,OutofHours,OutofHours
13 December 2017,LS9 O,SHOUTING,OutofHours,OutofHours
13 December 2017,LS16 5,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
13 December 2017,LS6 1,MUSIC,OutofHours,OutofHours
13 December 2017,LS13 3,MUSIC,OutofHours,OutofHours
13 December 2017,LS10 3,MUSIC,OutofHours,OutofHours
13 December 2017,LS6 3,PARTY,OutofHours,OutofHours
13 December 2017,BD8 8,OTHER,OutofHours,OutofHours
13 December 2017,LS7 4,MUSIC,OutofHours,OutofHours
13 December 2017,LS4 2,MUSIC,OutofHours,OutofHours
13 December 2017,LS13 2,SHOUTING,OutofHours,OutofHours
13 December 2017,LS8 5,MUSIC,OutofHours,OutofHours
13 December 2017,LS27 7,MUSIC,OutofHours,OutofHours
13 December 2017,LS20 9,BUILDING SITE,OutofHours,OutofHours
13 December 2017,LS8 3,SHOUTING,OutofHours,OutofHours
13 December 2017,LS7 2,DOG BARKING,OutofHours,OutofHours
14 December 2017,LS6 3,MUSIC,OutofHours,OutofHours
14 December 2017,LS6 1,MUSIC,OutofHours,OutofHours
14 December 2017,LS6 1,,OutofHours,OutofHours
14 December 2017,LS27 7,MUSIC,OutofHours,OutofHours
14 December 2017,LS2 9,MUSIC,OutofHours,OutofHours
14 December 2017,LS6 1,MUSIC,OutofHours,OutofHours
14 December 2017,LS6 1,MUSIC,OutofHours,OutofHours
14 December 2017,LS6 3,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
14 December 2017,LS8 2,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
14 December 2017,WF10 2,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
14 December 2017,LS11 9,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
14 December 2017,LS13 2,MUSIC,OutofHours,OutofHours
14 December 2017,LS28 5,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
14 December 2017,LS20 9,MUSIC,OutofHours,OutofHours
14 December 2017,LS20 9,MUSIC,OutofHours,OutofHours
14 December 2017,LS6 3,MUSIC,OutofHours,OutofHours
14 December 2017,LS27 7,MUSIC,OutofHours,OutofHours
14 December 2017,LS6 4,SHOUTING,OutofHours,OutofHours
15 December 2017,LS9 7,MUSIC,OutofHours,OutofHours
15 December 2017,LS12 1,DOG BARKING,OutofHours,OutofHours
15 December 2017,LS5 3,MUSIC,OutofHours,OutofHours
15 December 2017,WF10 2,DIY,OutofHours,OutofHours
15 December 2017,LS12 2,MUSIC,OutofHours,OutofHours
15 December 2017,LS7 1,DIY,OutofHours,OutofHours
15 December 2017,LS26 0,PARTY,OutofHours,OutofHours
15 December 2017,WF3 3,SHOUTING,OutofHours,OutofHours
15 December 2017,LS20 9,MUSIC,OutofHours,OutofHours
15 December 2017,LS20 9,MUSIC,OutofHours,OutofHours
15 December 2017,LS8 2,MUSIC,OutofHours,OutofHours
15 December 2017,LS27 8,MUSIC,OutofHours,OutofHours
16 December 2017,LS16 5,SHOUTING,OutofHours,OutofHours
16 December 2017,LS20 9,MUSIC,OutofHours,OutofHours
16 December 2017,LS2 7,MUSIC,OutofHours,OutofHours
16 December 2017,LS9 7,MUSIC,OutofHours,OutofHours
16 December 2017,LS14 1,MUSIC,OutofHours,OutofHours
16 December 2017,LS13 4,PARTY,OutofHours,OutofHours
16 December 2017,LS7 3,DIY,OutofHours,OutofHours
