Created,Caller,Postcode,Type of Noise Causing a Nuisance,Sr_Num,Enq_Type
27/05/2020,LS9,LS9 0,DOG BARKING,Out ofHours,Out ofHours
27/05/2020,LS14,LS14 1,MUSIC,Out ofHours,Out ofHours
27/05/2020,LS14,LS14 1,MUSIC,Out ofHours,Out ofHours
27/05/2020,LS9,LS9 7,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
27/05/2020,LS6,LS6 1,SHOUTING,Out ofHours,Out ofHours
27/05/2020,LS14,LS14 6,PARTY,Out ofHours,Out ofHours
27/05/2020,LS13,LS13 2,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
27/05/2020,LS7,LS7 2,MUSIC,Out ofHours,Out ofHours
27/05/2020,LS9,LS9 6,PARTY,Out ofHours,Out ofHours
27/05/2020,LS14,LS14 1,MUSIC,Out ofHours,Out ofHours
27/05/2020,LS6,LS6 2,MUSIC,Out ofHours,Out ofHours
27/05/2020,LS13,LS13 4,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
27/05/2020,LS9,LS9 7,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
27/05/2020,LS6,LS6 2,MUSIC,Out ofHours,Out ofHours
27/05/2020,LS12,LS12 2,MUSIC,Out ofHours,Out ofHours
27/05/2020,LS16,LS16 6,MUSIC,Out ofHours,Out ofHours
27/05/2020,LS17,LS17 8,MUSIC,Out ofHours,Out ofHours
27/05/2020,LS12,LS12 2,MUSIC,Out ofHours,Out ofHours
27/05/2020,LS13,LS13 2,PARTY,Out ofHours,Out ofHours
27/05/2020,LS8,LS8 4,MUSIC,Out ofHours,Out ofHours
27/05/2020,LS11,LS11 7,MUSIC,Out ofHours,Out ofHours
27/05/2020,LS7,LS7 1,MUSIC,Out ofHours,Out ofHours
27/05/2020,LS11,LS11 5,OTHER,Out ofHours,Out ofHours
27/05/2020,LS10,LS10 1,MUSIC,Out ofHours,Out ofHours
27/05/2020,LS17,LS17 6,TV,Out ofHours,Out ofHours
27/05/2020,LS27,LS27 8,SHOUTING,Out ofHours,Out ofHours
27/05/2020,LS27,LS27 9,OTHER,Out ofHours,Out ofHours
27/05/2020,LS5,LS5 3,MUSIC,Out ofHours,Out ofHours
27/05/2020,LS10,LS10 3,MUSIC,Out ofHours,Out ofHours
28/05/2020,LS17,LS17 6,TV,Out ofHours,Out ofHours
28/05/2020,LS10,LS10 3,MUSIC,Out ofHours,Out ofHours
28/05/2020,LS14,LS14 6,BUILDING SITE,Out ofHours,Out ofHours
28/05/2020,LS14,LS14 1,SHOUTING,Out ofHours,Out ofHours
28/05/2020,LS19,LS19 7,SHOUTING,Out ofHours,Out ofHours
28/05/2020,LS14,LS14 6,MUSIC,Out ofHours,Out ofHours
28/05/2020,LS7,LS7 2,MUSIC,Out ofHours,Out ofHours
28/05/2020,LS14,LS14 6,MUSIC,Out ofHours,Out ofHours
28/05/2020,LS22,LS22 6,MUSIC,Out ofHours,Out ofHours
28/05/2020,LS22,LS22 6,MUSIC,Out ofHours,Out ofHours
28/05/2020,LS14,LS14 6,MUSIC,Out ofHours,Out ofHours
28/05/2020,LS14,LS14 1,MUSIC,Out ofHours,Out ofHours
28/05/2020,LS13,LS13 2,MUSIC,Out ofHours,Out ofHours
28/05/2020,LS7,LS7 2,MUSIC,Out ofHours,Out ofHours
28/05/2020,LS4,LS4 2,MUSIC,Out ofHours,Out ofHours
28/05/2020,LS9,LS9 9,SHOUTING,Out ofHours,Out ofHours
28/05/2020,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
28/05/2020,LS16,LS16 5,OTHER,Out ofHours,Out ofHours
28/05/2020,LS27,LS27 9,OTHER,Out ofHours,Out ofHours
28/05/2020,LS18,LS18 4,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
28/05/2020,LS9,LS9 9,TV,Out ofHours,Out ofHours
28/05/2020,LS13,LS13 4,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
28/05/2020,LS12,LS12 2,SHOUTING,Out ofHours,Out ofHours
28/05/2020,LS9,LS9 6,MUSIC,Out ofHours,Out ofHours
28/05/2020,LS11,LS11 7,MUSIC,Out ofHours,Out ofHours
28/05/2020,LS10,LS10 4,MUSIC,Out ofHours,Out ofHours
28/05/2020,LS20,LS20 9,TV,Out ofHours,Out ofHours
28/05/2020,LS10,LS10 4,DIY,Out ofHours,Out ofHours
28/05/2020,LS12,LS12 1,MUSIC,Out ofHours,Out ofHours
28/05/2020,LS6,LS6 2,MUSIC,Out ofHours,Out ofHours
28/05/2020,LS17,LS17 6,TV,Out ofHours,Out ofHours
29/05/2020,LS8,LS8 2,MUSIC,Out ofHours,Out ofHours
29/05/2020,LS27,LS27 9,MUSIC,Out ofHours,Out ofHours
29/05/2020,LS4,LS4 2,MUSIC,Out ofHours,Out ofHours
29/05/2020,LS9,LS9 9,TV,Out ofHours,Out ofHours
29/05/2020,LS6,LS6 3,MUSIC,Out ofHours,Out ofHours
29/05/2020,LS8,LS8 1,MUSIC,Out ofHours,Out ofHours
29/05/2020,LS4,LS4 2,MUSIC,Out ofHours,Out ofHours
29/05/2020,LS8,LS8 5,MUSIC,Out ofHours,Out ofHours
29/05/2020,LS10,LS10 3,SHOUTING,Out ofHours,Out ofHours
29/05/2020,LS10,LS10 4,MUSIC,Out ofHours,Out ofHours
29/05/2020,LS7,LS7 2,MUSIC,Out ofHours,Out ofHours
29/05/2020,LS10,LS10 3,DOG BARKING,Out ofHours,Out ofHours
29/05/2020,LS6,LS6 4,MUSIC,Out ofHours,Out ofHours
29/05/2020,LS26,LS26 0,MUSIC,Out ofHours,Out ofHours
29/05/2020,LS5,LS5 2,MUSIC,Out ofHours,Out ofHours
29/05/2020,LS14,LS14 6,MUSIC,Out ofHours,Out ofHours
29/05/2020,LS16,LS16 6,MUSIC,Out ofHours,Out ofHours
29/05/2020,LS11,LS11 5,MUSIC,Out ofHours,Out ofHours
29/05/2020,LS14,LS14 6,MUSIC,Out ofHours,Out ofHours
29/05/2020,LS14,LS14 6,MUSIC,Out ofHours,Out ofHours
29/05/2020,LS6,LS6 1,PARTY,Out ofHours,Out ofHours
29/05/2020,LS14,LS14 6,MUSIC,Out ofHours,Out ofHours
29/05/2020,LS14,LS14 1,PARTY,Out ofHours,Out ofHours
29/05/2020,LS8,LS8 3,MUSIC,Out ofHours,Out ofHours
29/05/2020,LS6,LS6 2,MUSIC,Out ofHours,Out ofHours
29/05/2020,LS6,LS6 3,PARTY,Out ofHours,Out ofHours
29/05/2020,LS9,LS9 6,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
29/05/2020,LS27,LS27 7,SHOUTING,Out ofHours,Out ofHours
29/05/2020,LS10,LS10 1,MUSIC,Out ofHours,Out ofHours
29/05/2020,LS7,LS7 4,PARTY,Out ofHours,Out ofHours
29/05/2020,LS8,LS8 3,MUSIC,Out ofHours,Out ofHours
29/05/2020,LS15,LS15 7,SHOUTING,Out ofHours,Out ofHours
29/05/2020,LS6,LS6 1,PARTY,Out ofHours,Out ofHours
29/05/2020,LS12,LS12 3,MUSIC,Out ofHours,Out ofHours
29/05/2020,LS10,LS10 3,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
29/05/2020,LS9,LS9 9,MUSIC,Out ofHours,Out ofHours
29/05/2020,LS12,LS12 3,PARTY,Out ofHours,Out ofHours
29/05/2020,LS12,LS12 6,MUSIC,Out ofHours,Out ofHours
29/05/2020,LS6,LS6 1,SHOUTING,Out ofHours,Out ofHours
29/05/2020,LS10,LS10 4,MUSIC,Out ofHours,Out ofHours
29/05/2020,LS27,LS27 9,OTHER,Out ofHours,Out ofHours
29/05/2020,LS12,LS12 2,MUSIC,Out ofHours,Out ofHours
29/05/2020,LS12,LS12 6,MUSIC,Out ofHours,Out ofHours
29/05/2020,LS13,LS13 2,OTHER,Out ofHours,Out ofHours
30/05/2020,LS6,LS6 3,PARTY,Out ofHours,Out ofHours
30/05/2020,BD11,BD11 1,MUSIC,Out ofHours,Out ofHours
30/05/2020,LS18,LS18 4,MUSIC,Out ofHours,Out ofHours
30/05/2020,LS6,LS6 1,SHOUTING,Out ofHours,Out ofHours
30/05/2020,LS14,LS14 6,MUSIC,Out ofHours,Out ofHours
30/05/2020,LS14,LS14 5,MUSIC,Out ofHours,Out ofHours
30/05/2020,LS6,LS6 3,PARTY,Out ofHours,Out ofHours
30/05/2020,LS12,LS12 1,MUSIC,Out ofHours,Out ofHours
30/05/2020,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
30/05/2020,LS6,LS6 1,SHOUTING,Out ofHours,Out ofHours
30/05/2020,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
30/05/2020,LS27,LS27 9,MUSIC,Out ofHours,Out ofHours
30/05/2020,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
30/05/2020,LS9,LS9 7,SHOUTING,Out ofHours,Out ofHours
30/05/2020,LS25,LS25 1,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
30/05/2020,LS10,LS10 3,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
30/05/2020,LS14,LS14 6,MUSIC,Out ofHours,Out ofHours
30/05/2020,LS14,LS14 6,MUSIC,Out ofHours,Out ofHours
30/05/2020,LS14,LS14 6,MUSIC,Out ofHours,Out ofHours
30/05/2020,LS17,LS17 5,MUSIC,Out ofHours,Out ofHours
30/05/2020,LS14,LS14 6,MUSIC,Out ofHours,Out ofHours
30/05/2020,LS8,LS8 5,MUSIC,Out ofHours,Out ofHours
30/05/2020,LS14,LS14 1,MUSIC,Out ofHours,Out ofHours
30/05/2020,LS28,LS28 5,MUSIC,Out ofHours,Out ofHours
30/05/2020,LS9,LS9 6,TV,Out ofHours,Out ofHours
30/05/2020,LS27,LS27 8,PARTY,Out ofHours,Out ofHours
30/05/2020,LS14,LS14 6,MUSIC,Out ofHours,Out ofHours
30/05/2020,LS28,LS28 5,MUSIC,Out ofHours,Out ofHours
30/05/2020,LS8,LS8 5,MUSIC,Out ofHours,Out ofHours
30/05/2020,LS14,LS14 6,MUSIC,Out ofHours,Out ofHours
30/05/2020,LS10,LS10 4,MUSIC,Out ofHours,Out ofHours
30/05/2020,LS6,LS6 3,MUSIC,Out ofHours,Out ofHours
30/05/2020,LS9,LS9 8,MUSIC,Out ofHours,Out ofHours
30/05/2020,LS8,LS8 3,MUSIC,Out ofHours,Out ofHours
30/05/2020,LS10,LS10 1,MUSIC,Out ofHours,Out ofHours
30/05/2020,LS9,LS9 6,MUSIC,Out ofHours,Out ofHours
30/05/2020,LS14,LS14 2,PARTY,Out ofHours,Out ofHours
30/05/2020,LS6,LS6 3,MUSIC,Out ofHours,Out ofHours
30/05/2020,LS14,LS14 1,MUSIC,Out ofHours,Out ofHours
30/05/2020,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
30/05/2020,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
30/05/2020,LS8,LS8 1,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
30/05/2020,LS3,LS3 1,PARTY,Out ofHours,Out ofHours
30/05/2020,LS9,LS9 8,MUSIC,Out ofHours,Out ofHours
30/05/2020,LS14,LS14 6,MUSIC,Out ofHours,Out ofHours
30/05/2020,LS14,LS14 6,MUSIC,Out ofHours,Out ofHours
30/05/2020,LS14,LS14 6,MUSIC,Out ofHours,Out ofHours
30/05/2020,LS9,LS9 6,SHOUTING,Out ofHours,Out ofHours
30/05/2020,LS13,LS13 3,MUSIC,Out ofHours,Out ofHours
30/05/2020,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
30/05/2020,LS28,LS28 9,MUSIC,Out ofHours,Out ofHours
30/05/2020,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
30/05/2020,LS27,LS27 8,PARTY,Out ofHours,Out ofHours
30/05/2020,LS6,LS6 1,PARTY,Out ofHours,Out ofHours
30/05/2020,LS9,LS9 9,TV,Out ofHours,Out ofHours
30/05/2020,LS27,LS27 9,OTHER,Out ofHours,Out ofHours
30/05/2020,BD11,BD11 1,MUSIC,Out ofHours,Out ofHours
30/05/2020,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
30/05/2020,LS10,LS10 1,MUSIC,Out ofHours,Out ofHours
30/05/2020,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
30/05/2020,LS17,LS17 7,PARTY,Out ofHours,Out ofHours
31/05/2020,LS10,LS10 1,MUSIC,Out ofHours,Out ofHours
31/05/2020,LS6,LS6 2,MUSIC,Out ofHours,Out ofHours
31/05/2020,LS4,LS4 2,OTHER,Out ofHours,Out ofHours
31/05/2020,LS10,LS10 1,MUSIC,Out ofHours,Out ofHours
31/05/2020,LS8,LS8 5,MUSIC,Out ofHours,Out ofHours
31/05/2020,LS3,LS3 1,SHOUTING,Out ofHours,Out ofHours
31/05/2020,LS10,LS10 1,MUSIC,Out ofHours,Out ofHours
31/05/2020,LS10,LS10 1,MUSIC,Out ofHours,Out ofHours
31/05/2020,LS9,LS9 6,SHOUTING,Out ofHours,Out ofHours
31/05/2020,LS10,LS10 3,SHOUTING,Out ofHours,Out ofHours
31/05/2020,LS6,LS6 2,MUSIC,Out ofHours,Out ofHours
31/05/2020,LS6,LS6 3,MUSIC,Out ofHours,Out ofHours
31/05/2020,LS12,LS12 1,MUSIC,Out ofHours,Out ofHours
31/05/2020,LS27,LS27 8,MUSIC,Out ofHours,Out ofHours
31/05/2020,LS7,LS7 4,MUSIC,Out ofHours,Out ofHours
31/05/2020,LS14,LS14 6,MUSIC,Out ofHours,Out ofHours
31/05/2020,LS14,LS14 6,MUSIC,Out ofHours,Out ofHours
31/05/2020,LS7,LS7 4,MUSIC,Out ofHours,Out ofHours
31/05/2020,LS19,LS19 7,MUSIC,Out ofHours,Out ofHours
31/05/2020,LS12,LS12 5,MUSIC,Out ofHours,Out ofHours
31/05/2020,LS10,LS10 2,PARTY,Out ofHours,Out ofHours
31/05/2020,LS12,LS12 5,MUSIC,Out ofHours,Out ofHours
31/05/2020,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
31/05/2020,LS8,LS8 3,MUSIC,Out ofHours,Out ofHours
31/05/2020,LS6,LS6 3,PARTY,Out ofHours,Out ofHours
31/05/2020,LS7,LS7 4,MUSIC,Out ofHours,Out ofHours
31/05/2020,LS9,LS9 6,TV,Out ofHours,Out ofHours
31/05/2020,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
31/05/2020,LS14,LS14 6,MUSIC,Out ofHours,Out ofHours
31/05/2020,LS6,LS6 2,MUSIC,Out ofHours,Out ofHours
31/05/2020,LS9,LS9 8,MUSIC,Out ofHours,Out ofHours
31/05/2020,LS17,LS17 6,MUSIC,Out ofHours,Out ofHours
31/05/2020,LS3,LS3 1,MUSIC,Out ofHours,Out ofHours
31/05/2020,LS27,LS27 9,SHOUTING,Out ofHours,Out ofHours
31/05/2020,LS9,LS9 8,MUSIC,Out ofHours,Out ofHours
31/05/2020,LS16,LS16 6,TV,Out ofHours,Out ofHours
31/05/2020,LS14,LS14 6,PARTY,Out ofHours,Out ofHours
31/05/2020,LS7,LS7 4,MUSIC,Out ofHours,Out ofHours
31/05/2020,LS27,LS27 9,OTHER,Out ofHours,Out ofHours
31/05/2020,LS6,LS6 9,MUSIC,Out ofHours,Out ofHours
31/05/2020,LS7,LS7 4,PARTY,Out ofHours,Out ofHours
31/05/2020,LS6,LS6 3,MUSIC,Out ofHours,Out ofHours
01/06/2020,LS3,LS3 1,SHOUTING,Out ofHours,Out ofHours
01/06/2020,LS11,LS11 7,MUSIC,Out ofHours,Out ofHours
01/06/2020,LS7,LS7 4,MUSIC,Out ofHours,Out ofHours
01/06/2020,LS6,LS6 9,MUSIC,Out ofHours,Out ofHours
01/06/2020,LS6,LS6 2,PARTY,Out ofHours,Out ofHours
01/06/2020,LS11,LS11 7,SHOUTING,Out ofHours,Out ofHours
01/06/2020,LS4,LS4 2,MUSIC,Out ofHours,Out ofHours
01/06/2020,LS7,LS7 4,PARTY,Out ofHours,Out ofHours
01/06/2020,LS25,LS25 1,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
01/06/2020,LS16,LS16 5,MUSIC,Out ofHours,Out ofHours
01/06/2020,LS14,LS14 6,MUSIC,Out ofHours,Out ofHours
01/06/2020,LS12,LS12 4,MUSIC,Out ofHours,Out ofHours
01/06/2020,LS6,LS6 3,MUSIC,Out ofHours,Out ofHours
01/06/2020,LS9,LS9 8,MUSIC,Out ofHours,Out ofHours
01/06/2020,LS11,LS11 6,MUSIC,Out ofHours,Out ofHours
01/06/2020,LS12,LS12 3,DOG BARKING,Out ofHours,Out ofHours
01/06/2020,LS6,LS6 3,PARTY,Out ofHours,Out ofHours
01/06/2020,LS17,LS17 8,MUSIC,Out ofHours,Out ofHours
01/06/2020,LS6,LS6 3,MUSIC,Out ofHours,Out ofHours
01/06/2020,LS14,LS14 6,MUSIC,Out ofHours,Out ofHours
01/06/2020,LS9,LS9 6,TV,Out ofHours,Out ofHours
01/06/2020,LS14,LS14 6,MUSIC,Out ofHours,Out ofHours
01/06/2020,LS12,LS12 1,MUSIC,Out ofHours,Out ofHours
01/06/2020,LS17,LS17 5,TV,Out ofHours,Out ofHours
01/06/2020,LS13,LS13 2,MUSIC,Out ofHours,Out ofHours
01/06/2020,LS9,LS9 0,PARTY,Out ofHours,Out ofHours
01/06/2020,LS28,LS28 7,DOG BARKING,Out ofHours,Out ofHours
01/06/2020,LS12,LS12 2,PARTY,Out ofHours,Out ofHours
01/06/2020,LS14,LS14 1,MUSIC,Out ofHours,Out ofHours
01/06/2020,LS13,LS13 4,SHOUTING,Out ofHours,Out ofHours
01/06/2020,LS6,LS6 3,MUSIC,Out ofHours,Out ofHours
01/06/2020,LS12,LS12 5,MUSIC,Out ofHours,Out ofHours
01/06/2020,LS12,LS12 2,MUSIC,Out ofHours,Out ofHours
01/06/2020,LS8,LS8 1,MUSIC,Out ofHours,Out ofHours
01/06/2020,LS7,LS7 2,MUSIC,Out ofHours,Out ofHours
01/06/2020,LS14,LS14 1,MUSIC,Out ofHours,Out ofHours
01/06/2020,LS16,LS16 6,TV,Out ofHours,Out ofHours
01/06/2020,LS28,LS28 5,MUSIC,Out ofHours,Out ofHours
01/06/2020,LS13,LS13 3,MUSIC,Out ofHours,Out ofHours
01/06/2020,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
01/06/2020,LS12,LS12 2,MUSIC,Out ofHours,Out ofHours
01/06/2020,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
01/06/2020,LS7,LS7 2,MUSIC,Out ofHours,Out ofHours
01/06/2020,LS14,LS14 6,MUSIC,Out ofHours,Out ofHours
01/06/2020,LS6,LS6 1,PARTY,Out ofHours,Out ofHours
01/06/2020,LS3,LS3 1,SHOUTING,Out ofHours,Out ofHours
01/06/2020,LS6,LS6 3,SHOUTING,Out ofHours,Out ofHours
01/06/2020,LS27,LS27 9,OTHER,Out ofHours,Out ofHours
01/06/2020,LS6,LS6 3,MUSIC,Out ofHours,Out ofHours
02/06/2020,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
02/06/2020,LS12,LS12 1,PARTY,Out ofHours,Out ofHours
02/06/2020,LS11,LS11 5,MUSIC,Out ofHours,Out ofHours
02/06/2020,LS8,LS8 2,SHOUTING,Out ofHours,Out ofHours
02/06/2020,LS13,LS13 4,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
02/06/2020,LS9,LS9 7,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
02/06/2020,LS9,LS9 8,SHOUTING,Out ofHours,Out ofHours
02/06/2020,LS3,LS3 1,SHOUTING,Out ofHours,Out ofHours
02/06/2020,LS11,LS11 7,MUSIC,Out ofHours,Out ofHours
02/06/2020,LS14,LS14 1,SHOUTING,Out ofHours,Out ofHours
02/06/2020,LS9,LS9 7,MUSIC,Out ofHours,Out ofHours
02/06/2020,LS17,LS17 8,MUSIC,Out ofHours,Out ofHours
02/06/2020,LS13,LS13 1,DOG BARKING,Out ofHours,Out ofHours
02/06/2020,LS7,LS7 4,MUSIC,Out ofHours,Out ofHours
02/06/2020,LS14,LS14 6,MUSIC,Out ofHours,Out ofHours
02/06/2020,LS14,LS14 6,MUSIC,Out ofHours,Out ofHours
02/06/2020,LS16,LS16 5,MUSIC,Out ofHours,Out ofHours
02/06/2020,LS9,LS9 6,MUSIC,Out ofHours,Out ofHours
02/06/2020,LS7,LS7 4,MUSIC,Out ofHours,Out ofHours
02/06/2020,LS10,LS10 3,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
02/06/2020,LS9,LS9 6,TV,Out ofHours,Out ofHours
02/06/2020,LS9,LS9 7,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
02/06/2020,LS7,LS7 4,MUSIC,Out ofHours,Out ofHours
02/06/2020,LS9,LS9 7,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
02/06/2020,LS6,LS6 1,SHOUTING,Out ofHours,Out ofHours
02/06/2020,LS8,LS8 4,DIY,Out ofHours,Out ofHours
02/06/2020,LS7,LS7 2,PARTY,Out ofHours,Out ofHours
02/06/2020,LS14,LS14 6,MUSIC,Out ofHours,Out ofHours
02/06/2020,LS14,LS14 6,MUSIC,Out ofHours,Out ofHours
02/06/2020,LS14,LS14 6,MUSIC,Out ofHours,Out ofHours
02/06/2020,LS6,LS6 1,PARTY,Out ofHours,Out ofHours
02/06/2020,LS9,LS9 6,SHOUTING,Out ofHours,Out ofHours
02/06/2020,LS14,LS14 6,MUSIC,Out ofHours,Out ofHours
02/06/2020,LS6,LS6 1,PARTY,Out ofHours,Out ofHours
02/06/2020,LS13,LS13 1,SHOUTING,Out ofHours,Out ofHours
02/06/2020,LS14,LS14 6,SHOUTING,Out ofHours,Out ofHours
02/06/2020,LS9,LS9 6,SHOUTING,Out ofHours,Out ofHours
02/06/2020,LS11,LS11 7,MUSIC,Out ofHours,Out ofHours
02/06/2020,LS6,LS6 3,MUSIC,Out ofHours,Out ofHours
02/06/2020,LS14,LS14 2,PARTY,Out ofHours,Out ofHours
02/06/2020,LS17,LS17 7,DOG BARKING,Out ofHours,Out ofHours
02/06/2020,LS9,LS9 6,MUSIC,Out ofHours,Out ofHours
02/06/2020,LS13,LS13 2,PARTY,Out ofHours,Out ofHours
02/06/2020,LS27,LS27 9,OTHER,Out ofHours,Out ofHours
02/06/2020,LS11,LS11 8,MUSIC,Out ofHours,Out ofHours
02/06/2020,LS8,LS8 3,SHOUTING,Out ofHours,Out ofHours
02/06/2020,LS14,LS14 6,MUSIC,Out ofHours,Out ofHours
03/06/2020,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
03/06/2020,LS14,LS14 6,MUSIC,Out ofHours,Out ofHours
03/06/2020,LS6,LS6 3,MUSIC,Out ofHours,Out ofHours
03/06/2020,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
03/06/2020,LS17,LS17 6,TV,Out ofHours,Out ofHours
03/06/2020,LS28,LS28 7,MUSIC,Out ofHours,Out ofHours
03/06/2020,LS2,LS2 7,SHOUTING,Out ofHours,Out ofHours
03/06/2020,LS17,LS17 7,MUSIC,Out ofHours,Out ofHours
03/06/2020,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
03/06/2020,LS6,LS6 3,MUSIC,Out ofHours,Out ofHours
03/06/2020,LS6,LS6 3,MUSIC,Out ofHours,Out ofHours
03/06/2020,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
03/06/2020,LS6,LS6 4,MUSIC,Out ofHours,Out ofHours
03/06/2020,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
03/06/2020,LS9,LS9 6,MUSIC,Out ofHours,Out ofHours
03/06/2020,LS10,LS10 2,MUSIC,Out ofHours,Out ofHours
03/06/2020,LS6,LS6 3,PARTY,Out ofHours,Out ofHours
03/06/2020,LS18,LS18 4,MUSIC,Out ofHours,Out ofHours
03/06/2020,LS5,LS5 3,OTHER,Out ofHours,Out ofHours
03/06/2020,LS14,LS14 1,MUSIC,Out ofHours,Out ofHours
03/06/2020,LS14,LS14 1,MUSIC,Out ofHours,Out ofHours
03/06/2020,LS12,LS12 4,MUSIC,Out ofHours,Out ofHours
03/06/2020,LS9,LS9 7,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
03/06/2020,LS12,LS12 1,MUSIC,Out ofHours,Out ofHours
03/06/2020,LS8,LS8 5,SHOUTING,Out ofHours,Out ofHours
03/06/2020,LS9,LS9 6,SHOUTING,Out ofHours,Out ofHours
03/06/2020,LS6,LS6 3,MUSIC,Out ofHours,Out ofHours
03/06/2020,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
03/06/2020,LS16,LS16 5,TV,Out ofHours,Out ofHours
03/06/2020,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
03/06/2020,LS27,LS27 8,TV,Out ofHours,Out ofHours
03/06/2020,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
03/06/2020,LS10,LS10 2,SHOUTING,Out ofHours,Out ofHours
03/06/2020,LS27,LS27 8,MUSIC,Out ofHours,Out ofHours
04/06/2020,LS27,LS27 9,OTHER,Out ofHours,Out ofHours
04/06/2020,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
04/06/2020,LS10,LS10 3,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
04/06/2020,LS14,LS14 1,MUSIC,Out ofHours,Out ofHours
04/06/2020,LS14,LS14 6,MUSIC,Out ofHours,Out ofHours
04/06/2020,LS14,LS14 6,MUSIC,Out ofHours,Out ofHours
04/06/2020,LS14,LS14 6,MUSIC,Out ofHours,Out ofHours
04/06/2020,LS12,LS12 5,SHOUTING,Out ofHours,Out ofHours
04/06/2020,LS10,LS10 3,DOG BARKING,Out ofHours,Out ofHours
04/06/2020,LS14,LS14 6,MUSIC,Out ofHours,Out ofHours
04/06/2020,LS14,LS14 6,MUSIC,Out ofHours,Out ofHours
04/06/2020,LS6,LS6 1,TV,Out ofHours,Out ofHours
04/06/2020,LS9,LS9 7,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
04/06/2020,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
04/06/2020,LS13,LS13 2,MUSIC,Out ofHours,Out ofHours
04/06/2020,LS13,LS13 2,NOISE ASSOCIATED WITH LICENSED PREMISES,Out ofHours,Out ofHours
04/06/2020,LS13,LS13 2,MUSIC,Out ofHours,Out ofHours
04/06/2020,LS14,LS14 6,MUSIC,Out ofHours,Out ofHours
04/06/2020,LS14,LS14 6,SHOUTING,Out ofHours,Out ofHours
04/06/2020,LS6,LS6 4,SHOUTING,Out ofHours,Out ofHours
04/06/2020,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
04/06/2020,LS16,LS16 5,OTHER,Out ofHours,Out ofHours
04/06/2020,LS9,LS9 9,OTHER,Out ofHours,Out ofHours
04/06/2020,LS27,LS27 9,OTHER,Out ofHours,Out ofHours
04/06/2020,LS9,LS9 6,DOG BARKING,Out ofHours,Out ofHours
04/06/2020,LS4,LS4 2,SHOUTING,Out ofHours,Out ofHours
05/06/2020,LS16,LS16 5,MUSIC,Out ofHours,Out ofHours
05/06/2020,LS6,LS6 1,SHOUTING,Out ofHours,Out ofHours
05/06/2020,LS11,LS11 6,MUSIC,Out ofHours,Out ofHours
05/06/2020,LS10,LS10 3,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
05/06/2020,LS9,LS9 7,MUSIC,Out ofHours,Out ofHours
