Created,Caller Postcode,Accused,Type of Noise Causing a Nuisance,Sr_Num ,Enq Type
10/12/2023,LS6 ,LS6 1,LOUD MUSIC,Out ofHours,Out ofHours
10/12/2023,LS6 ,LS6 2,PARTY,Out ofHours,Out ofHours
10/12/2023,LS6 ,LS6 1,LOUD MUSIC,Out ofHours,Out ofHours
10/12/2023,LS2 ,LS2 7,SHOUTING,Out ofHours,Out ofHours
10/12/2023,LS13 ,LS13 4,LOUD MUSIC,Out ofHours,Out ofHours
10/12/2023,LS6 ,LS6 1,LOUD MUSIC,Out ofHours,Out ofHours
10/12/2023,LS6 ,LS6 3,LOUD MUSIC,Out ofHours,Out ofHours
10/12/2023,LS6 ,LS6 1,DIY,Out ofHours,Out ofHours
10/12/2023,LS20 ,LS20 9,DOG BARKING,Out ofHours,Out ofHours
10/12/2023,LS10 ,LS10 ,LOUD MUSIC,Out ofHours,Out ofHours
10/12/2023,LS12 ,LS12 3,LOUD MUSIC,Out ofHours,Out ofHours
10/12/2023,LS10 ,LS10 3,LOUD MUSIC,Out ofHours,Out ofHours
10/12/2023,LS6 ,LS6 1,LOUD MUSIC,Out ofHours,Out ofHours
11/12/2023,LS4 ,LS4 2,LOUD MUSIC,Out ofHours,Out ofHours
11/12/2023,LS6 ,LS6 1,LOUD MUSIC,Out ofHours,Out ofHours
11/12/2023,LS6 ,LS6 2,LOUD MUSIC,Out ofHours,Out ofHours
11/12/2023,LS6 ,LS6 1,LOUD MUSIC,Out ofHours,Out ofHours
11/12/2023,LS14 ,LS14 6,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
11/12/2023,LS6 ,LS6 1,SHOUTING,Out ofHours,Out ofHours
11/12/2023,LS8 ,LS8 2,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
11/12/2023,LS11 ,LS11 6,SHOUTING,Out ofHours,Out ofHours
11/12/2023,LS13 ,LS13 2,LOUD MUSIC,Out ofHours,Out ofHours
11/12/2023,WF3 ,WF3 1,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
11/12/2023,LS22 ,LS22 6,SHOUTING,Out ofHours,Out ofHours
11/12/2023,LS5 ,LS5 3,TV,Out ofHours,Out ofHours
11/12/2023,LS9 ,LS9 0,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
11/12/2023,LS13 ,LS13 2,SHOUTING,Out ofHours,Out ofHours
11/12/2023,LS14 ,LS14 2,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
11/12/2023,LS13 ,LS13 2,LOUD MUSIC,Out ofHours,Out ofHours
11/12/2023,LS8 ,LS8 5,LOUD MUSIC,Out ofHours,Out ofHours
11/12/2023,LS14 ,LS14 1,LOUD MUSIC,Out ofHours,Out ofHours
11/12/2023,LS14 ,LS14 6,LOUD MUSIC,Out ofHours,Out ofHours
11/12/2023,LS10 ,LS10 3,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
12/12/2023,LS6 ,LS6 3,SHOUTING,Out ofHours,Out ofHours
12/12/2023,LS6 ,LS6 3,LOUD MUSIC,Out ofHours,Out ofHours
12/12/2023,LS13 ,LS13 2,LOUD MUSIC,Out ofHours,Out ofHours
12/12/2023,LS6 ,LS6 3,ALARM,Out ofHours,Out ofHours
12/12/2023,WF3 ,WF3 1,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
12/12/2023,LS16 ,LS16 5,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
12/12/2023,LS13 ,LS13 2,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
12/12/2023,LS19 ,LS19 7,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
12/12/2023,LS7 ,LS7 3,LOUD MUSIC,Out ofHours,Out ofHours
12/12/2023,LS9 ,LS9 7,LOUD MUSIC,Out ofHours,Out ofHours
12/12/2023,LS6 ,LS6 1,LOUD MUSIC,Out ofHours,Out ofHours
12/12/2023,LS4 ,LS4 2,DIY,Out ofHours,Out ofHours
12/12/2023,LS1 ,LS1 2,ALARM,Out ofHours,Out ofHours
13/12/2023,LS6 ,LS6 ,PARTY,Out ofHours,Out ofHours
13/12/2023,LS2 ,LS2 9,LOUD MUSIC,Out ofHours,Out ofHours
13/12/2023,WF3 ,WF3 3,DOG BARKING,Out ofHours,Out ofHours
13/12/2023,LS6 ,LS6 1,LOUD MUSIC,Out ofHours,Out ofHours
13/12/2023,LS7 ,LS7 2,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
13/12/2023,LS4 ,LS4 2,LOUD MUSIC,Out ofHours,Out ofHours
13/12/2023,LS16 ,LS16 5,LOUD MUSIC,Out ofHours,Out ofHours
13/12/2023,LS4 ,LS4 2,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
13/12/2023,LS6 ,LS6 1,LOUD MUSIC,Out ofHours,Out ofHours
13/12/2023,LS7 ,LS7 2,BUILDING SITE,Out ofHours,Out ofHours
13/12/2023,LS7 ,LS7 2,LOUD MUSIC,Out ofHours,Out ofHours
13/12/2023,LS9 ,LS9 6,LOUD MUSIC,Out ofHours,Out ofHours
13/12/2023,LS9 ,LS9 7,LOUD MUSIC,Out ofHours,Out ofHours
13/12/2023,LS10 ,LS10 3,DOG BARKING,Out ofHours,Out ofHours
13/12/2023,LS12 ,LS12 5,DOG BARKING,Out ofHours,Out ofHours
13/12/2023,LS8 ,LS8 5,LOUD MUSIC,Out ofHours,Out ofHours
13/12/2023,LS17 ,LS17 5,TV,Out ofHours,Out ofHours
13/12/2023,LS9 ,LS9 7,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
13/12/2023,LS12 ,LS12 1,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
13/12/2023,LS10 ,LS10 3,ALARM,Out ofHours,Out ofHours
13/12/2023,LS7 ,LS7 2,LOUD MUSIC,Out ofHours,Out ofHours
13/12/2023,LS9 ,LS9 8,ALARM,Out ofHours,Out ofHours
13/12/2023,LS6 ,LS6 ,SHOUTING,Out ofHours,Out ofHours
13/12/2023,LS6 ,LS6 3,LOUD MUSIC,Out ofHours,Out ofHours
13/12/2023,LS6 ,LS6 ,PARTY,Out ofHours,Out ofHours
13/12/2023,LS6 ,LS6 1,SHOUTING,Out ofHours,Out ofHours
13/12/2023,LS8 ,LS8 3,TV,Out ofHours,Out ofHours
14/12/2023,LS10 ,LS10 3,DIY,Out ofHours,Out ofHours
14/12/2023,LS6,LS6 3,LOUD MUSIC,Out ofHours,Out ofHours
14/12/2023,LS9 ,LS9 7,SHOUTING,Out ofHours,Out ofHours
14/12/2023,LS14 ,LS14 6,SHOUTING,Out ofHours,Out ofHours
14/12/2023,LS8,LS8 5,LOUD MUSIC,Out ofHours,Out ofHours
14/12/2023,LS7 ,LS7 4,DOG BARKING,Out ofHours,Out ofHours
14/12/2023,LS14 ,LS14 1,LOUD MUSIC,Out ofHours,Out ofHours
14/12/2023,LS8 ,LS8 3,TV,Out ofHours,Out ofHours
14/12/2023,LS6 ,LS6 ,PARTY,Out ofHours,Out ofHours
14/12/2023,LS4 ,LS4 2,PARTY,Out ofHours,Out ofHours
14/12/2023,LS16 ,LS16 6,LOUD MUSIC,Out ofHours,Out ofHours
14/12/2023,LS9 ,LS9 6,LOUD MUSIC,Out ofHours,Out ofHours
15/12/2023,LS11 ,LS11 0,SHOUTING,Out ofHours,Out ofHours
15/12/2023,LS6 ,LS6 1,PARTY,Out ofHours,Out ofHours
15/12/2023,LS13 ,LS13 2,LOUD MUSIC,Out ofHours,Out ofHours
15/12/2023,LS8 ,LS8 4,LOUD MUSIC,Out ofHours,Out ofHours
15/12/2023,LS11 ,LS11 7,SHOUTING,Out ofHours,Out ofHours
15/12/2023,LS4 ,LS4 2,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
15/12/2023,LS11 ,LS11 7,SHOUTING,Out ofHours,Out ofHours
15/12/2023,LS10 ,LS10 3,SHOUTING,Out ofHours,Out ofHours
15/12/2023,LS5,LS5 3,LOUD MUSIC,Out ofHours,Out ofHours
15/12/2023,LS13 ,LS13 2,LOUD MUSIC,Out ofHours,Out ofHours
15/12/2023,LS8 ,LS8 5,LOUD MUSIC,Out ofHours,Out ofHours
15/12/2023,LS8 ,LS8 3,TV,Out ofHours,Out ofHours
15/12/2023,LS12 ,LS12 5,LOUD MUSIC,Out ofHours,Out ofHours
15/12/2023,LS11 ,LS11 7,LOUD MUSIC,Out ofHours,Out ofHours
16/12/2023,LS17,LS17 5,LOUD MUSIC,Out ofHours,Out ofHours
16/12/2023,WF3 ,WF3 1,DOG BARKING,Out ofHours,Out ofHours
16/12/2023,LS6 ,LS6 1,LOUD MUSIC,Out ofHours,Out ofHours
16/12/2023,LS1 ,LS1 4,PARTY,Out ofHours,Out ofHours
16/12/2023,LS6 ,LS6 3,LOUD MUSIC,Out ofHours,Out ofHours
16/12/2023,LS12 ,LS12 ,LOUD MUSIC,Out ofHours,Out ofHours
16/12/2023,LS27 ,LS27 8,LOUD MUSIC,Out ofHours,Out ofHours
16/12/2023,LS16,LS16 6,LOUD MUSIC,Out ofHours,Out ofHours
