Created,Caller ,Noise Postcode,Type of Noise Causing a Nuisance,Sr_Num,Enq Type
03/08/2021,LS27,LS27 9,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
03/08/2021,LS12,LS12 3,ALARM,Out ofHours,Out ofHours
03/08/2021,LS26,LS26 0,MUSIC,Out ofHours,Out ofHours
03/08/2021,LS13,LS13 4,DIY,Out ofHours,Out ofHours
03/08/2021,LS9,LS9 6,MUSIC,Out ofHours,Out ofHours
03/08/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
03/08/2021,LS12,LS12 1,MUSIC,Out ofHours,Out ofHours
03/08/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
03/08/2021,LS11,LS11 6,SHOUTING,Out ofHours,Out ofHours
03/08/2021,LS9,LS9 7,MUSIC,Out ofHours,Out ofHours
03/08/2021,LS6,LS6 3,MUSIC,Out ofHours,Out ofHours
03/08/2021,LS12,LS12 5,MUSIC,Out ofHours,Out ofHours
03/08/2021,LS10,LS10 3,MUSIC,Out ofHours,Out ofHours
03/08/2021,LS8,LS8 3,MUSIC,Out ofHours,Out ofHours
03/08/2021,LS12,LS12 2,MUSIC,Out ofHours,Out ofHours
03/08/2021,LS11,LS11 7,MUSIC,Out ofHours,Out ofHours
03/08/2021,LS6,LS6 1,PARTY,Out ofHours,Out ofHours
03/08/2021,LS16,LS16 5,SHOUTING,Out ofHours,Out ofHours
03/08/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
03/08/2021,LS6,LS6 3,MUSIC,Out ofHours,Out ofHours
03/08/2021,LS11,LS11 8,MUSIC,Out ofHours,Out ofHours
03/08/2021,LS9,LS9 6,MUSIC,Out ofHours,Out ofHours
03/08/2021,LS7,LS7 2,DOG BARKING,Out ofHours,Out ofHours
03/08/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
03/08/2021,LS2,LS2 7,MUSIC,Out ofHours,Out ofHours
03/08/2021,LS16,LS16 6,MUSIC,Out ofHours,Out ofHours
03/08/2021,LS7,LS7 3,MUSIC,Out ofHours,Out ofHours
03/08/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
03/08/2021,LS8,LS8 2,DOG BARKING,Out ofHours,Out ofHours
03/08/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
03/08/2021,LS16,LS16 6,OTHER,Out ofHours,Out ofHours
03/08/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
04/08/2021,LS9,LS9 7,MUSIC,Out ofHours,Out ofHours
04/08/2021,LS6,LS6 3,MUSIC,Out ofHours,Out ofHours
04/08/2021,LS9,LS9 7,MUSIC,Out ofHours,Out ofHours
04/08/2021,LS6,LS6 1,SHOUTING,Out ofHours,Out ofHours
04/08/2021,LS14,LS14 5,MUSIC,Out ofHours,Out ofHours
04/08/2021,LS7,LS7 4,DIY,Out ofHours,Out ofHours
04/08/2021,LS8,LS8 3,MUSIC,Out ofHours,Out ofHours
04/08/2021,LS6,LS6 1,SHOUTING,Out ofHours,Out ofHours
04/08/2021,LS10,LS10 3,SHOUTING,Out ofHours,Out ofHours
04/08/2021,LS8,LS8 1,MUSIC,Out ofHours,Out ofHours
04/08/2021,LS13,LS13 2,MUSIC,Out ofHours,Out ofHours
04/08/2021,LS27,LS27 9,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
04/08/2021,LS16,LS16 5,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
04/08/2021,LS16,LS16 8,MUSIC,Out ofHours,Out ofHours
04/08/2021,LS6,LS6 3,MUSIC,Out ofHours,Out ofHours
04/08/2021,LS17,LS17 8,DOG BARKING,Out ofHours,Out ofHours
04/08/2021,LS13,LS13 3,MUSIC,Out ofHours,Out ofHours
04/08/2021,LS15,LS15 0,MUSIC,Out ofHours,Out ofHours
04/08/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
04/08/2021,LS8,LS8 5,MUSIC,Out ofHours,Out ofHours
04/08/2021,LS5,LS5 3,MUSIC,Out ofHours,Out ofHours
05/08/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
05/08/2021,LS6,LS6 3,MUSIC,Out ofHours,Out ofHours
05/08/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
05/08/2021,LS11,LS11 6,SHOUTING,Out ofHours,Out ofHours
05/08/2021,LS16,LS16 5,SHOUTING,Out ofHours,Out ofHours
05/08/2021,LS27,LS27 7,MUSIC,Out ofHours,Out ofHours
05/08/2021,LS15,LS15 0,MUSIC,Out ofHours,Out ofHours
05/08/2021,LS6,LS6 1,SHOUTING,Out ofHours,Out ofHours
06/08/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
06/08/2021,LS11,LS11 5,MUSIC,Out ofHours,Out ofHours
06/08/2021,LS6,LS6 4,MUSIC,Out ofHours,Out ofHours
06/08/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
06/08/2021,LS17,LS17 5,SHOUTING,Out ofHours,Out ofHours
06/08/2021,LS7,LS7 4,MUSIC,Out ofHours,Out ofHours
06/08/2021,LS11,LS11 9,MUSIC,Out ofHours,Out ofHours
06/08/2021,LS7,LS7 4,MUSIC,Out ofHours,Out ofHours
06/08/2021,LS13,LS13 4,PARTY,Out ofHours,Out ofHours
06/08/2021,LS6,LS6 3,MUSIC,Out ofHours,Out ofHours
06/08/2021,LS7,LS7 3,MUSIC,Out ofHours,Out ofHours
06/08/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
06/08/2021,LS14,LS14 5,PARTY,Out ofHours,Out ofHours
06/08/2021,LS13,LS13 4,MUSIC,Out ofHours,Out ofHours
06/08/2021,LS11,LS11 7,PARTY,Out ofHours,Out ofHours
06/08/2021,LS8,LS8 2,DOG BARKING,Out ofHours,Out ofHours
06/08/2021,LS6,LS6 3,MUSIC,Out ofHours,Out ofHours
06/08/2021,LS14,LS14 5,MUSIC,Out ofHours,Out ofHours
06/08/2021,LS6,LS6 3,MUSIC,Out ofHours,Out ofHours
06/08/2021,LS11,LS11 9,MUSIC,Out ofHours,Out ofHours
06/08/2021,LS6,LS6 1,PARTY,Out ofHours,Out ofHours
06/08/2021,LS6,LS6 1,PARTY,Out ofHours,Out ofHours
07/08/2021,LS6,LS6 1,PARTY,Out ofHours,Out ofHours
07/08/2021,LS6,LS6 1,PARTY,Out ofHours,Out ofHours
07/08/2021,LS6,LS6 1,PARTY,Out ofHours,Out ofHours
07/08/2021,LS4,LS4 2,MUSIC,Out ofHours,Out ofHours
07/08/2021,LS4,LS4 2,MUSIC,Out ofHours,Out ofHours
07/08/2021,LS11,LS11 0,DOG BARKING,Out ofHours,Out ofHours
07/08/2021,LS11,LS11 5,MUSIC,Out ofHours,Out ofHours
07/08/2021,LS8,LS8 3,PARTY,Out ofHours,Out ofHours
07/08/2021,LS12,LS12 5,MUSIC,Out ofHours,Out ofHours
07/08/2021,LS4,LS4 2,PARTY,Out ofHours,Out ofHours
07/08/2021,LS6,LS6 3,MUSIC,Out ofHours,Out ofHours
07/08/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
07/08/2021,LS16,LS16 5,MUSIC,Out ofHours,Out ofHours
07/08/2021,LS2,LS2 7,MUSIC,Out ofHours,Out ofHours
07/08/2021,LS11,LS11 0,MUSIC,Out ofHours,Out ofHours
07/08/2021,LS11,LS11 0,MUSIC,Out ofHours,Out ofHours
07/08/2021,LS6,LS6 1,PARTY,Out ofHours,Out ofHours
07/08/2021,LS9,LS9 7,MUSIC,Out ofHours,Out ofHours
07/08/2021,LS9,LS9 7,MUSIC,Out ofHours,Out ofHours
07/08/2021,LS15,LS15 8,MUSIC,Out ofHours,Out ofHours
07/08/2021,LS12,LS12 2,SHOUTING,Out ofHours,Out ofHours
07/08/2021,LS12,LS12 5,PARTY,Out ofHours,Out ofHours
07/08/2021,LS17,LS17 6,MUSIC,Out ofHours,Out ofHours
07/08/2021,LS19,LS19 7,MUSIC,Out ofHours,Out ofHours
07/08/2021,LS1,LS1 4,MUSIC,Out ofHours,Out ofHours
07/08/2021,LS6,LS6 3,MUSIC,Out ofHours,Out ofHours
07/08/2021,LS14,LS14 5,PARTY,Out ofHours,Out ofHours
07/08/2021,LS27,LS27 8,SHOUTING,Out ofHours,Out ofHours
07/08/2021,LS14,LS14 5,PARTY,Out ofHours,Out ofHours
07/08/2021,LS6,LS6 3,MUSIC,Out ofHours,Out ofHours
07/08/2021,LS16,LS16 9,MUSIC,Out ofHours,Out ofHours
07/08/2021,LS7,LS7 1,MUSIC,Out ofHours,Out ofHours
07/08/2021,LS14,LS14 5,MUSIC,Out ofHours,Out ofHours
07/08/2021,LS9,LS9 0,PARTY,Out ofHours,Out ofHours
07/08/2021,LS8,LS8 1,MUSIC,Out ofHours,Out ofHours
07/08/2021,LS6,LS6 3,PARTY,Out ofHours,Out ofHours
07/08/2021,LS14,LS14 5,MUSIC,Out ofHours,Out ofHours
07/08/2021,LS6,LS6 3,PARTY,Out ofHours,Out ofHours
07/08/2021,LS28,LS28 5,PARTY,Out ofHours,Out ofHours
07/08/2021,LS17,LS17 5,MUSIC,Out ofHours,Out ofHours
07/08/2021,LS11,LS11 7,MUSIC,Out ofHours,Out ofHours
07/08/2021,LS8,LS8 2,MUSIC,Out ofHours,Out ofHours
07/08/2021,LS10,LS10 3,MUSIC,Out ofHours,Out ofHours
07/08/2021,LS6,LS6 1,PARTY,Out ofHours,Out ofHours
07/08/2021,LS4,LS4 2,PARTY,Out ofHours,Out ofHours
07/08/2021,LS9,LS9 0,PARTY,Out ofHours,Out ofHours
08/08/2021,LS13,LS13 2,PARTY,Out ofHours,Out ofHours
08/08/2021,LS6,LS6 4,MUSIC,Out ofHours,Out ofHours
08/08/2021,LS6,LS7 3,MUSIC,Out ofHours,Out ofHours
08/08/2021,LS4,LS4 2,PARTY,Out ofHours,Out ofHours
08/08/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
08/08/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
08/08/2021,LS7,LS7 4,SHOUTING,Out ofHours,Out ofHours
08/08/2021,LS7,LS7 4,MUSIC,Out ofHours,Out ofHours
08/08/2021,LS7,LS7 3,PARTY,Out ofHours,Out ofHours
08/08/2021,LS6,LS6 3,MUSIC,Out ofHours,Out ofHours
08/08/2021,LS6,LS6 3,PARTY,Out ofHours,Out ofHours
08/08/2021,LS13,LS13 1,PARTY,Out ofHours,Out ofHours
08/08/2021,LS11,LS11 5,MUSIC,Out ofHours,Out ofHours
08/08/2021,LS9,LS9 0,MUSIC,Out ofHours,Out ofHours
08/08/2021,LS19,LS19 6,PARTY,Out ofHours,Out ofHours
08/08/2021,LS9,LS9 6,MUSIC,Out ofHours,Out ofHours
08/08/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
08/08/2021,LS11,LS11 0,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
08/08/2021,LS3,LS3 1,MUSIC,Out ofHours,Out ofHours
08/08/2021,LS9,LS9 6,MUSIC,Out ofHours,Out ofHours
08/08/2021,LS8,LS8 5,MUSIC,Out ofHours,Out ofHours
08/08/2021,LS12,LS12 5,PARTY,Out ofHours,Out ofHours
08/08/2021,LS6,LS6 4,MUSIC,Out ofHours,Out ofHours
09/08/2021,LS8,LS8 4,MUSIC,Out ofHours,Out ofHours
09/08/2021,LS8,LS8 5,SHOUTING,Out ofHours,Out ofHours
09/08/2021,LS9,LS9 6,SHOUTING,Out ofHours,Out ofHours
09/08/2021,LS26,LS26 0,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
09/08/2021,LS17,LS17 6,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
09/08/2021,LS9,LS9 6,MUSIC,Out ofHours,Out ofHours
09/08/2021,LS13,LS13 2,MUSIC,Out ofHours,Out ofHours
09/08/2021,LS27,LS27 5,OTHER,Out ofHours,Out ofHours
09/08/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
09/08/2021,LS20,LS20 8,MUSIC,Out ofHours,Out ofHours
09/08/2021,LS6,LS6 2,MUSIC,Out ofHours,Out ofHours
09/08/2021,LS16,LS16 5,MUSIC,Out ofHours,Out ofHours
09/08/2021,LS26,LS26 0,MUSIC,Out ofHours,Out ofHours
09/08/2021,LS9,LS9 9,MUSIC,Out ofHours,Out ofHours
10/08/2021,LS13,LS13 3,MUSIC,Out ofHours,Out ofHours
10/08/2021,LS6,LS6 2,PARTY,Out ofHours,Out ofHours
10/08/2021,LS6,LS6 2,MUSIC,Out ofHours,Out ofHours
10/08/2021,LS17,LS17 7,TV,Out ofHours,Out ofHours
10/08/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
10/08/2021,LS7,LS7 4,MUSIC,Out ofHours,Out ofHours
10/08/2021,LS12,LS12 4,OTHER,Out ofHours,Out ofHours
10/08/2021,LS9,LS9 0,PARTY,Out ofHours,Out ofHours
10/08/2021,LS1,LS1 2,MUSIC,Out ofHours,Out ofHours
10/08/2021,LS17,LS17 8,SHOUTING,Out ofHours,Out ofHours
10/08/2021,LS14,LS14 5,MUSIC,Out ofHours,Out ofHours
10/08/2021,LS27,LS27 7,DOG BARKING,Out ofHours,Out ofHours
10/08/2021,LS4,LS4 2,SHOUTING,Out ofHours,Out ofHours
10/08/2021,LS7,LS7 1,MUSIC,Out ofHours,Out ofHours
10/08/2021,LS17,LS17 5,MUSIC,Out ofHours,Out ofHours
10/08/2021,LS9,LS9 7,MUSIC,Out ofHours,Out ofHours
11/08/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
11/08/2021,LS11,LS11 8,DOG BARKING,Out ofHours,Out ofHours
11/08/2021,WF10,WF10 2,DOG BARKING,Out ofHours,Out ofHours
11/08/2021,LS27,LS27 8,SHOUTING,Out ofHours,Out ofHours
11/08/2021,LS11,LS11 5,MUSIC,Out ofHours,Out ofHours
11/08/2021,LS28,LS28 6,MUSIC,Out ofHours,Out ofHours
11/08/2021,LS9,LS9 6,MUSIC,Out ofHours,Out ofHours
11/08/2021,LS27,LS27 7,MUSIC,Out ofHours,Out ofHours
11/08/2021,LS7,LS7 7,OTHER,Out ofHours,Out ofHours
11/08/2021,LS17,LS17 8,OTHER,Out ofHours,Out ofHours
11/08/2021,LS28,LS28 6,MUSIC,Out ofHours,Out ofHours
11/08/2021,LS12,LS12 1,MUSIC,Out ofHours,Out ofHours
11/08/2021,LS28,LS28 8,MUSIC,Out ofHours,Out ofHours
11/08/2021,WF3,WF3 2,SHOUTING,Out ofHours,Out ofHours
11/08/2021,LS8,LS8 1,SHOUTING,Out ofHours,Out ofHours
11/08/2021,LS9,LS9 6,SHOUTING,Out ofHours,Out ofHours
12/08/2021,LS11,LS11 6,MUSIC,Out ofHours,Out ofHours
12/08/2021,LS6,LS6 3,MUSIC,Out ofHours,Out ofHours
12/08/2021,LS11,LS11 7,MUSIC,Out ofHours,Out ofHours
12/08/2021,LS9,LS9 8,MUSIC,Out ofHours,Out ofHours
12/08/2021,LS12,LS12 1,SHOUTING,Out ofHours,Out ofHours
12/08/2021,LS18,LS18 5,OTHER,Out ofHours,Out ofHours
12/08/2021,LS28,LS28 8,MUSIC,Out ofHours,Out ofHours
12/08/2021,LS17,LS17 8,MUSIC,Out ofHours,Out ofHours
12/08/2021,LS7,LS7 4,OTHER,Out ofHours,Out ofHours
12/08/2021,LS10,LS10 3,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
12/08/2021,LS13,LS13 2,MUSIC,Out ofHours,Out ofHours
12/08/2021,LS9,LS9 6,MUSIC,Out ofHours,Out ofHours
12/08/2021,LS4,LS4 2,SHOUTING,Out ofHours,Out ofHours
12/08/2021,LS7,LS7 3,MUSIC,Out ofHours,Out ofHours
12/08/2021,LS7,LS7 3,MUSIC,Out ofHours,Out ofHours
12/08/2021,LS27,LS27 8,MUSIC,Out ofHours,Out ofHours
12/08/2021,LS14,LS14 5,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
12/08/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
12/08/2021,LS6,LS6 1,SHOUTING,Out ofHours,Out ofHours
12/08/2021,LS8,LS8 3,MUSIC,Out ofHours,Out ofHours
12/08/2021,LS11,LS11 0,MUSIC,Out ofHours,Out ofHours
12/08/2021,LS9,LS9 7,MUSIC,Out ofHours,Out ofHours
12/08/2021,LS6,LS6 3,MUSIC,Out ofHours,Out ofHours
13/08/2021,LS6,LS6 2,ALARM,Out ofHours,Out ofHours
13/08/2021,LS1,LS1 4,SHOUTING,Out ofHours,Out ofHours
13/08/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
13/08/2021,LS12,LS12 3,MUSIC,Out ofHours,Out ofHours
13/08/2021,LS10,LS10 2,OTHER,Out ofHours,Out ofHours
13/08/2021,LS17,LS17 7,MUSIC,Out ofHours,Out ofHours
13/08/2021,LS9,LS9 6,MUSIC,Out ofHours,Out ofHours
13/08/2021,LS6,LS6 3,MUSIC,Out ofHours,Out ofHours
13/08/2021,LS17,LS17 8,MUSIC,Out ofHours,Out ofHours
13/08/2021,LS6,LS6 3,PARTY,Out ofHours,Out ofHours
13/08/2021,LS7,LS7 3,MUSIC,Out ofHours,Out ofHours
13/08/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
13/08/2021,LS12,LS12 5,MUSIC,Out ofHours,Out ofHours
13/08/2021,LS16,LS16 5,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
13/08/2021,LS6,LS6 1,PARTY,Out ofHours,Out ofHours
13/08/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
13/08/2021,LS6,LS6 3,PARTY,Out ofHours,Out ofHours
13/08/2021,LS6,LS6 1,SHOUTING,Out ofHours,Out ofHours
13/08/2021,LS13,LS13 2,MUSIC,Out ofHours,Out ofHours
13/08/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
13/08/2021,LS13,LS13 3,PARTY,Out ofHours,Out ofHours
13/08/2021,LS13,LS13 2,MUSIC,Out ofHours,Out ofHours
13/08/2021,LS15,LS15 8,MUSIC,Out ofHours,Out ofHours
13/08/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
13/08/2021,LS6,LS6 1,SHOUTING,Out ofHours,Out ofHours
14/08/2021,LS12,LS12 2,MUSIC,Out ofHours,Out ofHours
14/08/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
14/08/2021,WF10,WF10 2,PARTY,Out ofHours,Out ofHours
14/08/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
14/08/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
14/08/2021,LS11,LS11 7,MUSIC,Out ofHours,Out ofHours
14/08/2021,LS13,LS13 2,MUSIC,Out ofHours,Out ofHours
14/08/2021,LS1,LS1 7,MUSIC,Out ofHours,Out ofHours
14/08/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
14/08/2021,LS12,LS12 3,MUSIC,Out ofHours,Out ofHours
14/08/2021,LS13,LS13 4,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
14/08/2021,LS6,LS6 1,SHOUTING,Out ofHours,Out ofHours
14/08/2021,LS1,LS1 7,MUSIC,Out ofHours,Out ofHours
14/08/2021,LS6,LS6 1,SHOUTING,Out ofHours,Out ofHours
14/08/2021,LS6,LS6 4,MUSIC,Out ofHours,Out ofHours
14/08/2021,LS12,LS12 3,MUSIC,Out ofHours,Out ofHours
14/08/2021,LS11,LS11 8,PARTY,Out ofHours,Out ofHours
14/08/2021,LS15,LS15 7,PARTY,Out ofHours,Out ofHours
14/08/2021,LS8,LS8 5,MUSIC,Out ofHours,Out ofHours
14/08/2021,LS6,LS6 4,PARTY,Out ofHours,Out ofHours
14/08/2021,LS16,LS16 5,MUSIC,Out ofHours,Out ofHours
14/08/2021,LS17,LS17 8,SHOUTING,Out ofHours,Out ofHours
14/08/2021,LS6,LS6 3,MUSIC,Out ofHours,Out ofHours
14/08/2021,LS10,LS10 1,MUSIC,Out ofHours,Out ofHours
14/08/2021,LS4,LS4 2,PARTY,Out ofHours,Out ofHours
14/08/2021,LS8,LS8 1,MUSIC,Out ofHours,Out ofHours
14/08/2021,LS26,LS26 8,PARTY,Out ofHours,Out ofHours
14/08/2021,LS7,LS7 3,MUSIC,Out ofHours,Out ofHours
14/08/2021,LS7,LS7 3,MUSIC,Out ofHours,Out ofHours
14/08/2021,LS4,LS4 2,PARTY,Out ofHours,Out ofHours
14/08/2021,LS16,LS16 5,PARTY,Out ofHours,Out ofHours
14/08/2021,LS21,LS21 3,MUSIC,Out ofHours,Out ofHours
14/08/2021,LS16,LS16 7,OTHER,Out ofHours,Out ofHours
14/08/2021,LS11,LS11 5,PARTY,Out ofHours,Out ofHours
14/08/2021,LS15,LS15 0,SHOUTING,Out ofHours,Out ofHours
14/08/2021,LS26,LS26 8,PARTY,Out ofHours,Out ofHours
14/08/2021,LS28,LS28 5,MUSIC,Out ofHours,Out ofHours
14/08/2021,LS14,LS14 6,MUSIC,Out ofHours,Out ofHours
14/08/2021,LS8,LS8 1,MUSIC,Out ofHours,Out ofHours
14/08/2021,LS10,LS10 4,PARTY,Out ofHours,Out ofHours
14/08/2021,LS12,LS12 3,MUSIC,Out ofHours,Out ofHours
14/08/2021,LS26,LS26 8,PARTY,Out ofHours,Out ofHours
14/08/2021,LS6,LS6 1,SHOUTING,Out ofHours,Out ofHours
14/08/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
14/08/2021,LS6,LS6 3,MUSIC,Out ofHours,Out ofHours
14/08/2021,LS11,LS11 7,MUSIC,Out ofHours,Out ofHours
14/08/2021,LS9,LS9 9,PARTY,Out ofHours,Out ofHours
14/08/2021,LS12,LS12 4,MUSIC,Out ofHours,Out ofHours
15/08/2021,LS14,LS14 5,MUSIC,Out ofHours,Out ofHours
15/08/2021,LS6,LS6 3,MUSIC,Out ofHours,Out ofHours
15/08/2021,LS14,LS14 6,SHOUTING,Out ofHours,Out ofHours
15/08/2021,LS16,LS16 5,PARTY,Out ofHours,Out ofHours
15/08/2021,LS28,LS28 5,PARTY,Out ofHours,Out ofHours
15/08/2021,LS6,LS6 3,SHOUTING,Out ofHours,Out ofHours
15/08/2021,LS25,LS25 7,MUSIC,Out ofHours,Out ofHours
15/08/2021,LS12,LS12 2,MUSIC,Out ofHours,Out ofHours
15/08/2021,LS28,LS28 5,MUSIC,Out ofHours,Out ofHours
15/08/2021,LS7,LS7 3,PARTY,Out ofHours,Out ofHours
15/08/2021,LS13,LS13 2,MUSIC,Out ofHours,Out ofHours
15/08/2021,LS12,LS12 1,SHOUTING,Out ofHours,Out ofHours
15/08/2021,LS8,LS8 1,MUSIC,Out ofHours,Out ofHours
15/08/2021,LS6,LS6 1,PARTY,Out ofHours,Out ofHours
15/08/2021,LS28,LS28 5,PARTY,Out ofHours,Out ofHours
15/08/2021,LS7,LS7 2,SHOUTING,Out ofHours,Out ofHours
15/08/2021,LS28,LS28 6,SHOUTING,Out ofHours,Out ofHours
15/08/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
15/08/2021,LS9,LS9 6,MUSIC,Out ofHours,Out ofHours
15/08/2021,LS7,LS6 4,PARTY,Out ofHours,Out ofHours
15/08/2021,LS11,LS11 5,MUSIC,Out ofHours,Out ofHours
15/08/2021,LS6,LS6 4,PARTY,Out ofHours,Out ofHours
15/08/2021,LS11,LS11 5,MUSIC,Out ofHours,Out ofHours
15/08/2021,LS8,LS8 5,MUSIC,Out ofHours,Out ofHours
15/08/2021,LS2,LS2 9,MUSIC,Out ofHours,Out ofHours
15/08/2021,LS9,LS9 7,MUSIC,Out ofHours,Out ofHours
15/08/2021,LS7,LS7 1,DIY,Out ofHours,Out ofHours
15/08/2021,LS10,LS10 3,MUSIC,Out ofHours,Out ofHours
16/08/2021,LS11,LS11 6,DOG BARKING,Out ofHours,Out ofHours
16/08/2021,LS9,LS9 7,PARTY,Out ofHours,Out ofHours
16/08/2021,LS9,LS9 6,MUSIC,Out ofHours,Out ofHours
16/08/2021,LS6,LS6 1,PARTY,Out ofHours,Out ofHours
16/08/2021,LS6,LS6 3,MUSIC,Out ofHours,Out ofHours
16/08/2021,LS3,LS3 1,PARTY,Out ofHours,Out ofHours
16/08/2021,LS11,LS11 6,SHOUTING,Out ofHours,Out ofHours
16/08/2021,LS9,LS9 6,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
16/08/2021,LS6,LS6 3,SHOUTING,Out ofHours,Out ofHours
16/08/2021,LS3,LS3 1,DOG BARKING,Out ofHours,Out ofHours
16/08/2021,LS13,LS13 1,MUSIC,Out ofHours,Out ofHours
16/08/2021,LS3,LS3 1,DOG BARKING,Out ofHours,Out ofHours
16/08/2021,LS9,LS9 6,MUSIC,Out ofHours,Out ofHours
16/08/2021,LS11,LS11 5,SHOUTING,Out ofHours,Out ofHours
16/08/2021,LS9,LS9 9,MUSIC,Out ofHours,Out ofHours
16/08/2021,LS8,LS8 5,DIY,Out ofHours,Out ofHours
16/08/2021,LS28,LS28 6,MUSIC,Out ofHours,Out ofHours
16/08/2021,LS17,LS17 8,OTHER,Out ofHours,Out ofHours
16/08/2021,LS6,LS6 1,SHOUTING,Out ofHours,Out ofHours
16/08/2021,LS17,LS17 7,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
16/08/2021,LS14,LS14 6,MUSIC,Out ofHours,Out ofHours
16/08/2021,LS13,LS13 3,MUSIC,Out ofHours,Out ofHours
16/08/2021,LS8,LS8 2,MUSIC,Out ofHours,Out ofHours
16/08/2021,LS26,LS26 0,MUSIC,Out ofHours,Out ofHours
16/08/2021,LS26,LS26 0,OTHER,Out ofHours,Out ofHours
16/08/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
17/08/2021,LS8,LS8 3,MUSIC,Out ofHours,Out ofHours
17/08/2021,LS12,LS12 3,MUSIC,Out ofHours,Out ofHours
17/08/2021,LS9,LS9 7,MUSIC,Out ofHours,Out ofHours
17/08/2021,LS11,LS11 0,ALARM,Out ofHours,Out ofHours
17/08/2021,LS8,LS8 5,ALARM,Out ofHours,Out ofHours
17/08/2021,LS8,LS8 2,MUSIC,Out ofHours,Out ofHours
17/08/2021,LS1,LS1 3,MUSIC,Out ofHours,Out ofHours
17/08/2021,LS7,LS7 2,MUSIC,Out ofHours,Out ofHours
17/08/2021,LS9,LS9 6,MUSIC,Out ofHours,Out ofHours
17/08/2021,LS6,LS6 4,MUSIC,Out ofHours,Out ofHours
17/08/2021,LS13,LS13 4,OTHER,Out ofHours,Out ofHours
17/08/2021,LS15,LS15 0,MUSIC,Out ofHours,Out ofHours
17/08/2021,LS28,LS28 6,MUSIC,Out ofHours,Out ofHours
17/08/2021,LS11,LS11 6,DOG BARKING,Out ofHours,Out ofHours
17/08/2021,LS9,LS9 7,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
17/08/2021,LS17,LS17 5,SHOUTING,Out ofHours,Out ofHours
17/08/2021,LS5,LS5 3,MUSIC,Out ofHours,Out ofHours
17/08/2021,LS9,LS9 6,OTHER,Out ofHours,Out ofHours
17/08/2021,LS4,LS4 2,PARTY,Out ofHours,Out ofHours
17/08/2021,LS27,LS27 9,OTHER,Out ofHours,Out ofHours
17/08/2021,LS2,LS2 9,PARTY,Out ofHours,Out ofHours
18/08/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
18/08/2021,LS12,LS12 5,MUSIC,Out ofHours,Out ofHours
18/08/2021,LS9,LS9 7,MUSIC,Out ofHours,Out ofHours
