Created,Caller,Postcode,Type of Noise Causing a Nuisance,Sr_Num,Enq_Type
17/03/2020,LS6,LS6 1,SHOUTING,OutofHours ,OutofHours 
17/03/2020,LS6,LS6 1,PARTY,OutofHours ,OutofHours 
17/03/2020,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
16/03/2020,LS6,LS6 1,SHOUTING,OutofHours ,OutofHours 
15/03/2020,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
15/03/2020,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
15/03/2020,LS6,LS6 1,SHOUTING,OutofHours ,OutofHours 
15/03/2020,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
15/03/2020,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
15/03/2020,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
15/03/2020,LS6,LS6 1,PARTY,OutofHours ,OutofHours 
15/03/2020,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
15/03/2020,LS6,LS6 1,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
15/03/2020,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
15/03/2020,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
15/03/2020,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
14/03/2020,LS6,LS6 1,PARTY,OutofHours ,OutofHours 
14/03/2020,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
13/03/2020,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
13/03/2020,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
11/03/2020,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
11/03/2020,LS6,LS6 1,PARTY,OutofHours ,OutofHours 
11/03/2020,LS6,LS6 1,ALARM,OutofHours ,OutofHours 
11/03/2020,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
11/03/2020,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
10/03/2020,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
08/03/2020,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
08/03/2020,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
08/03/2020,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
07/03/2020,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
07/03/2020,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
06/03/2020,LS6,LS6 1,PARTY,OutofHours ,OutofHours 
05/03/2020,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
05/03/2020,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
05/03/2020,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
04/03/2020,LS6,LS6 1,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
04/03/2020,LS6,LS6 1,PARTY,OutofHours ,OutofHours 
02/03/2020,LS6,LS6 1,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
02/03/2020,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
02/03/2020,LS6,LS6 1,SHOUTING,OutofHours ,OutofHours 
01/03/2020,LS6,LS6 1,SHOUTING,OutofHours ,OutofHours 
01/03/2020,LS6,LS6 1,SHOUTING,OutofHours ,OutofHours 
01/03/2020,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
29/02/2020,LS6,LS6 1,PARTY,OutofHours ,OutofHours 
29/02/2020,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
29/02/2020,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
29/02/2020,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
29/02/2020,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
29/02/2020,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
28/02/2020,LS6,LS6 1,PARTY,OutofHours ,OutofHours 
28/02/2020,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
28/02/2020,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
28/02/2020,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
27/02/2020,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
27/02/2020,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
27/02/2020,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
23/02/2020,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
23/02/2020,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
23/02/2020,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
23/02/2020,LS6,LS6 1,PARTY,OutofHours ,OutofHours 
23/02/2020,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
22/02/2020,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
22/02/2020,LS6,LS6 1,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
22/02/2020,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
22/02/2020,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
22/02/2020,LS6,LS6 1,PARTY,OutofHours ,OutofHours 
22/02/2020,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
19/02/2020,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
18/02/2020,LS6,LS6 1,OTHER,OutofHours ,OutofHours 
18/02/2020,LS6,LS6 1,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
17/02/2020,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
16/02/2020,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
16/02/2020,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
16/02/2020,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
15/02/2020,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
15/02/2020,LS6,LS6 1,PARTY,OutofHours ,OutofHours 
15/02/2020,LS6,LS6 1,PARTY,OutofHours ,OutofHours 
15/02/2020,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
15/02/2020,LS6,LS6 1,PARTY,OutofHours ,OutofHours 
15/02/2020,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
15/02/2020,Ls6,Ls6 1,PARTY,OutofHours ,OutofHours 
14/02/2020,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
14/02/2020,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
14/02/2020,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
13/02/2020,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
12/02/2020,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
09/02/2020,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
09/02/2020,LS6,LS6 1,PARTY,OutofHours ,OutofHours 
09/02/2020,LS6,LS6 1,PARTY,OutofHours ,OutofHours 
09/02/2020,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
09/02/2020,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
09/02/2020,LS6,LS6 1,PARTY,OutofHours ,OutofHours 
08/02/2020,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
08/02/2020,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
07/02/2020,LS6,LS6 1,PARTY,OutofHours ,OutofHours 
07/02/2020,LS6,LS6 1,SHOUTING,OutofHours ,OutofHours 
06/02/2020,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
06/02/2020,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
06/02/2020,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
06/02/2020,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
06/02/2020,LS6,LS6 1,PARTY,OutofHours ,OutofHours 
05/02/2020,LS6,LS6 1,SHOUTING,OutofHours ,OutofHours 
05/02/2020,LS6,LS6 1,PARTY,OutofHours ,OutofHours 
05/02/2020,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
05/02/2020,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
04/02/2020,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
04/02/2020,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
04/02/2020,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
03/02/2020,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
03/02/2020,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
02/02/2020,LS6,LS6 1,DOG BARKING,OutofHours ,OutofHours 
02/02/2020,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
02/02/2020,LS6,LS6 1,PARTY,OutofHours ,OutofHours 
02/02/2020,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
02/02/2020,LS6,LS6 1,PARTY,OutofHours ,OutofHours 
02/02/2020,LS6,LS6 1,SHOUTING,OutofHours ,OutofHours 
02/02/2020,LS6,LS6 1,PARTY,OutofHours ,OutofHours 
02/02/2020,LS6,LS6 1,PARTY,OutofHours ,OutofHours 
02/02/2020,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
01/02/2020,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
01/02/2020,LS6,LS6 1,PARTY,OutofHours ,OutofHours 
01/02/2020,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
01/02/2020,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
01/02/2020,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
31/01/2020,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
30/01/2020,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
30/01/2020,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
30/01/2020,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
30/01/2020,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
29/01/2020,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
29/01/2020,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
29/01/2020,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
29/01/2020,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
29/01/2020,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
28/01/2020,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
26/01/2020,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
26/01/2020,LS6,LS6 1,PARTY,OutofHours ,OutofHours 
26/01/2020,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
26/01/2020,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
25/01/2020,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
25/01/2020,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
25/01/2020,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
25/01/2020,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
25/01/2020,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
25/01/2020,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
25/01/2020,LS6,LS6 1,SHOUTING,OutofHours ,OutofHours 
24/01/2020,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
24/01/2020,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
24/01/2020,LS6,LS6 1,SHOUTING,OutofHours ,OutofHours 
24/01/2020,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
24/01/2020,LS6,LS6 1,PARTY,OutofHours ,OutofHours 
24/01/2020,LS6,LS6 1,SHOUTING,OutofHours ,OutofHours 
24/01/2020,LS6,LS6 1,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
23/01/2020,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
23/01/2020,LS6,LS6 1,PARTY,OutofHours ,OutofHours 
23/01/2020,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
23/01/2020,LS6,LS6 1,SHOUTING,OutofHours ,OutofHours 
22/01/2020,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
22/01/2020,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
22/01/2020,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
21/01/2020,LS6,LS6 1,PARTY,OutofHours ,OutofHours 
21/01/2020,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
21/01/2020,LS6,LS6 1,SHOUTING,OutofHours ,OutofHours 
19/01/2020,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
19/01/2020,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
18/01/2020,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
18/01/2020,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
18/01/2020,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
18/01/2020,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
17/01/2020,LS6,LS6 1,PARTY,OutofHours ,OutofHours 
17/01/2020,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
16/01/2020,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
14/01/2020,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
12/01/2020,LS6,LS6 1,PARTY,OutofHours ,OutofHours 
11/01/2020,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
09/01/2020,LS6,LS6 1,PARTY,OutofHours ,OutofHours 
09/01/2020,LS6,LS6 1,PARTY,OutofHours ,OutofHours 
08/01/2020,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
06/01/2020,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
06/01/2020,LS6,LS6 1,SHOUTING,OutofHours ,OutofHours 
03/01/2020,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
03/01/2020,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
02/01/2020,LS6,LS6 1,ALARM,OutofHours ,OutofHours 
31/12/2019,LS6,LS6 1,ALARM,OutofHours ,OutofHours 
31/12/2019,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
30/12/2019,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
30/12/2019,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
19/12/2019,LS6,LS6 1,SHOUTING,OutofHours ,OutofHours 
17/12/2019,LS6,LS6 1,ALARM,OutofHours ,OutofHours 
17/12/2019,LS6,LS6 1,ALARM,OutofHours ,OutofHours 
15/12/2019,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
15/12/2019,LS6,LS6 1,PARTY,OutofHours ,OutofHours 
14/12/2019,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
14/12/2019,LS6,LS6 1,PARTY,OutofHours ,OutofHours 
13/12/2019,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
13/12/2019,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
13/12/2019,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
13/12/2019,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
12/12/2019,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
11/12/2019,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
11/12/2019,LS6,LS6 1,PARTY,OutofHours ,OutofHours 
11/12/2019,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
10/12/2019,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
09/12/2019,LS6,LS6 1,SHOUTING,OutofHours ,OutofHours 
08/12/2019,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
08/12/2019,LS6,LS6 1,PARTY,OutofHours ,OutofHours 
08/12/2019,LS6,LS6 1,SHOUTING,OutofHours ,OutofHours 
08/12/2019,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
08/12/2019,LS6,LS6 1,PARTY,OutofHours ,OutofHours 
07/12/2019,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
07/12/2019,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
07/12/2019,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
07/12/2019,LS6,LS6 1,PARTY,OutofHours ,OutofHours 
07/12/2019,LS6,LS6 1,PARTY,OutofHours ,OutofHours 
07/12/2019,LS6,LS6 1,PARTY,OutofHours ,OutofHours 
07/12/2019,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
07/12/2019,LS6,LS6 1,PARTY,OutofHours ,OutofHours 
07/12/2019,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
06/12/2019,LS6,LS6 1,PARTY,OutofHours ,OutofHours 
06/12/2019,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
06/12/2019,LS6,LS6 1,SHOUTING,OutofHours ,OutofHours 
06/12/2019,LS6,LS6 1,PARTY,OutofHours ,OutofHours 
05/12/2019,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
05/12/2019,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
05/12/2019,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
05/12/2019,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
05/12/2019,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
05/12/2019,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
04/12/2019,LS6,LS6 1,PARTY,OutofHours ,OutofHours 
03/12/2019,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
02/12/2019,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
01/12/2019,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
01/12/2019,LS6,LS6 1,PARTY,OutofHours ,OutofHours 
30/11/2019,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
30/11/2019,LS6,LS6 1,PARTY,OutofHours ,OutofHours 
30/11/2019,LS6,LS6 1,PARTY,OutofHours ,OutofHours 
30/11/2019,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
30/11/2019,LS6,LS6 1,PARTY,OutofHours ,OutofHours 
30/11/2019,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
30/11/2019,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
30/11/2019,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
30/11/2019,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
30/11/2019,LS6,LS6 1,PARTY,OutofHours ,OutofHours 
30/11/2019,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
30/11/2019,LS6,LS6 1,PARTY,OutofHours ,OutofHours 
30/11/2019,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
30/11/2019,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
29/11/2019,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
29/11/2019,LS6,LS6 1,PARTY,OutofHours ,OutofHours 
29/11/2019,LS6,LS6 1,PARTY,OutofHours ,OutofHours 
29/11/2019,LS6,LS6 1,SHOUTING,OutofHours ,OutofHours 
29/11/2019,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
29/11/2019,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
28/11/2019,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
28/11/2019,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
28/11/2019,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
28/11/2019,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
27/11/2019,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
27/11/2019,LS6,LS6 1,PARTY,OutofHours ,OutofHours 
27/11/2019,LS6,LS6 1,PARTY,OutofHours ,OutofHours 
27/11/2019,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
27/11/2019,LS6,LS6 1,MUSIC,OutofHours ,OutofHours 
31/03/2020,LS6,LS6 2,MUSIC,OutofHours ,OutofHours 
25/03/2020,LS6,LS6 2,ALARM,OutofHours ,OutofHours 
22/03/2020,LS6,LS6 2,SHOUTING,OutofHours ,OutofHours 
21/03/2020,LS6,LS6 2,MUSIC,OutofHours ,OutofHours 
13/03/2020,LS6,LS6 2,SHOUTING,OutofHours ,OutofHours 
13/03/2020,LS6,LS6 2,MUSIC,OutofHours ,OutofHours 
13/03/2020,LS6,LS6 2,MUSIC,OutofHours ,OutofHours 
12/03/2020,LS6,LS6 2,MUSIC,OutofHours ,OutofHours 
04/03/2020,LS6,LS6 2,MUSIC,OutofHours ,OutofHours 
29/02/2020,LS6,LS6 2,MUSIC,OutofHours ,OutofHours 
28/02/2020,LS6,LS6 2,PARTY,OutofHours ,OutofHours 
28/02/2020,LS6,LS6 2,PARTY,OutofHours ,OutofHours 
19/02/2020,LS6,LS6 2,MUSIC,OutofHours ,OutofHours 
18/02/2020,LS6,LS6 2,SHOUTING,OutofHours ,OutofHours 
16/02/2020,LS6,LS6 2,SHOUTING,OutofHours ,OutofHours 
16/02/2020,LS6,LS6 2,MUSIC,OutofHours ,OutofHours 
15/02/2020,LS6,LS6 2,PARTY,OutofHours ,OutofHours 
05/02/2020,LS6,LS6 2,MUSIC,OutofHours ,OutofHours 
03/02/2020,LS6,LS6 2,MUSIC,OutofHours ,OutofHours 
02/02/2020,LS6,LS6 2,PARTY,OutofHours ,OutofHours 
01/02/2020,LS6,LS6 2,MUSIC,OutofHours ,OutofHours 
01/02/2020,LS6,LS6 2,MUSIC,OutofHours ,OutofHours 
01/02/2020,LS6,LS6 2,MUSIC,OutofHours ,OutofHours 
01/02/2020,LS6,LS6 2,MUSIC,OutofHours ,OutofHours 
31/01/2020,LS6,LS6 2,MUSIC,OutofHours ,OutofHours 
30/01/2020,LS6,LS6 2,MUSIC,OutofHours ,OutofHours 
26/01/2020,LS6,LS6 2,MUSIC,OutofHours ,OutofHours 
25/01/2020,LS6,LS6 2,MUSIC,OutofHours ,OutofHours 
25/01/2020,LS6,LS6 2,PARTY,OutofHours ,OutofHours 
25/01/2020,LS6,LS6 2,MUSIC,OutofHours ,OutofHours 
25/01/2020,LS6,LS6 2,MUSIC,OutofHours ,OutofHours 
25/01/2020,LS6,LS6 2,MUSIC,OutofHours ,OutofHours 
25/01/2020,LS6,LS6 2,MUSIC,OutofHours ,OutofHours 
25/01/2020,LS6,LS6 2,PARTY,OutofHours ,OutofHours 
25/01/2020,LS6,LS6 2,MUSIC,OutofHours ,OutofHours 
24/01/2020,LS6,LS6 2,MUSIC,OutofHours ,OutofHours 
23/01/2020,LS6,LS6 2,MUSIC,OutofHours ,OutofHours 
23/01/2020,LS6,LS6 2,PARTY,OutofHours ,OutofHours 
12/01/2020,LS6,LS6 2,MUSIC,OutofHours ,OutofHours 
12/01/2020,LS6,LS6 2,MUSIC,OutofHours ,OutofHours 
09/01/2020,LS6,LS6 2,MUSIC,OutofHours ,OutofHours 
09/01/2020,LS6,LS6 2,MUSIC,OutofHours ,OutofHours 
02/01/2020,LS6,LS6 2,ALARM,OutofHours ,OutofHours 
29/12/2019,LS6,LS6 2,MUSIC,OutofHours ,OutofHours 
28/12/2019,LS6,LS6 2,MUSIC,OutofHours ,OutofHours 
27/12/2019,LS6,LS6 2,ALARM,OutofHours ,OutofHours 
21/12/2019,LS6,LS6 2,ALARM,OutofHours ,OutofHours 
18/12/2019,LS6,LS6 2,MUSIC,OutofHours ,OutofHours 
16/12/2019,LS6,LS6 2,ALARM,OutofHours ,OutofHours 
16/12/2019,LS6,LS6 2,ALARM,OutofHours ,OutofHours 
14/12/2019,LS6,LS6 2,MUSIC,OutofHours ,OutofHours 
13/12/2019,LS6,LS6 2,PARTY,OutofHours ,OutofHours 
13/12/2019,LS6,LS6 2,MUSIC,OutofHours ,OutofHours 
12/12/2019,LS6,LS6 2,PARTY,OutofHours ,OutofHours 
12/12/2019,LS6,LS6 2,MUSIC,OutofHours ,OutofHours 
10/12/2019,LS6,LS6 2,MUSIC,OutofHours ,OutofHours 
09/12/2019,LS6,LS6 2,ALARM,OutofHours ,OutofHours 
08/12/2019,LS6,LS6 2,MUSIC,OutofHours ,OutofHours 
07/12/2019,LS6,LS6 2,MUSIC,OutofHours ,OutofHours 
07/12/2019,LS6,LS6 2,MUSIC,OutofHours ,OutofHours 
07/12/2019,LS6,LS6 2,PARTY,OutofHours ,OutofHours 
06/12/2019,LS6,LS6 2,MUSIC,OutofHours ,OutofHours 
06/12/2019,LS6,LS6 2,MUSIC,OutofHours ,OutofHours 
05/12/2019,LS6,LS6 2,MUSIC,OutofHours ,OutofHours 
04/12/2019,LS6,LS6 2,MUSIC,OutofHours ,OutofHours 
04/12/2019,LS6,LS6 2,MUSIC,OutofHours ,OutofHours 
04/12/2019,LS6,LS6 2,MUSIC,OutofHours ,OutofHours 
02/12/2019,LS6,LS6 2,SHOUTING,OutofHours ,OutofHours 
30/11/2019,LS6,LS6 2,MUSIC,OutofHours ,OutofHours 
30/11/2019,LS6,LS6 2,MUSIC,OutofHours ,OutofHours 
29/11/2019,LS6,LS6 2,MUSIC,OutofHours ,OutofHours 
29/11/2019,LS6,LS6 2,MUSIC,OutofHours ,OutofHours 
28/11/2019,LS6,LS6 2,MUSIC,OutofHours ,OutofHours 
27/11/2019,LS6,LS6 2,MUSIC,OutofHours ,OutofHours 
26/11/2019,LS6,LS6 2,ALARM,OutofHours ,OutofHours 
31/03/2020,LS6,LS6 3,MUSIC,OutofHours ,OutofHours 
31/03/2020,LS6,LS6 3,MUSIC,OutofHours ,OutofHours 
28/03/2020,LS6,LS6 3,MUSIC,OutofHours ,OutofHours 
28/03/2020,LS6,LS6 3,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
27/03/2020,LS6,LS6 3,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
26/03/2020,LS6,LS6 3,MUSIC,OutofHours ,OutofHours 
25/03/2020,LS6,LS6 3,ALARM,OutofHours ,OutofHours 
24/03/2020,LS6,LS6 3,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
24/03/2020,LS6,LS6 3,DOG BARKING,OutofHours ,OutofHours 
23/03/2020,LS6,LS6 3,MUSIC,OutofHours ,OutofHours 
22/03/2020,LS6,LS6 3,MUSIC,OutofHours ,OutofHours 
22/03/2020,LS6,LS6 3,MUSIC,OutofHours ,OutofHours 
22/03/2020,LS6,LS6 3,MUSIC,OutofHours ,OutofHours 
21/03/2020,LS6,LS6 3,ALARM,OutofHours ,OutofHours 
21/03/2020,LS6,LS6 3,MUSIC,OutofHours ,OutofHours 
20/03/2020,LS6,LS6 3,MUSIC,OutofHours ,OutofHours 
20/03/2020,LS6,LS6 3,MUSIC,OutofHours ,OutofHours 
20/03/2020,LS6,LS6 3,MUSIC,OutofHours ,OutofHours 
20/03/2020,LS6,LS6 3,MUSIC,OutofHours ,OutofHours 
19/03/2020,LS6,LS6 3,MUSIC,OutofHours ,OutofHours 
18/03/2020,LS6,LS6 3,MUSIC,OutofHours ,OutofHours 
18/03/2020,LS6,LS6 3,SHOUTING,OutofHours ,OutofHours 
18/03/2020,LS6,LS6 3,SHOUTING,OutofHours ,OutofHours 
17/03/2020,LS6,LS6 3,MUSIC,OutofHours ,OutofHours 
17/03/2020,LS6,LS6 3,MUSIC,OutofHours ,OutofHours 
17/03/2020,LS6,LS6 3,MUSIC,OutofHours ,OutofHours 
17/03/2020,LS6,LS6 3,PARTY,OutofHours ,OutofHours 
17/03/2020,LS6,LS6 3,MUSIC,OutofHours ,OutofHours 
17/03/2020,LS6,LS6 3,SHOUTING,OutofHours ,OutofHours 
17/03/2020,LS6,LS6 3,MUSIC,OutofHours ,OutofHours 
17/03/2020,LS6,LS6 3,MUSIC,OutofHours ,OutofHours 
17/03/2020,LS6,LS6 3,MUSIC,OutofHours ,OutofHours 
17/03/2020,LS6,LS6 3,MUSIC,OutofHours ,OutofHours 
16/03/2020,LS6,LS6 3,SHOUTING,OutofHours ,OutofHours 
16/03/2020,LS6,LS6 3,SHOUTING,OutofHours ,OutofHours 
15/03/2020,LS6,LS6 3,PARTY,OutofHours ,OutofHours 
15/03/2020,LS6,LS6 3,MUSIC,OutofHours ,OutofHours 
