Date,Occurrence,Postcode,Sr_Num,Enq_Type,,,
14/08/2016,Music,LS16 5,OutofHours,OutofHours,,,
14/08/2016,Party,ls26 0,OutofHours,OutofHours,,,
14/08/2016,Shouting,ls8 4,OutofHours,OutofHours,,,
14/08/2016,Shouting,ls9 8,OutofHours,OutofHours,,,
14/08/2016,Party,ls4 2,OutofHours,OutofHours,,,
14/08/2016,Music,ls7 4,OutofHours,OutofHours,,,
14/08/2016,Shouting,wf3 1,OutofHours,OutofHours,,,
14/08/2016,Dog Barking,ls25 1,OutofHours,OutofHours,,,
14/08/2016,Party,ls4 2,OutofHours,OutofHours,,,
14/08/2016,Party,ls17 7,OutofHours,OutofHours,,,
14/08/2016,Party,ls2 9,OutofHours,OutofHours,,,
14/08/2016,Music,ls8 3,OutofHours,OutofHours,,,
14/08/2016,Party,ls6 1,OutofHours,OutofHours,,,
14/08/2016,Shouting,ls10 3,OutofHours,OutofHours,,,
14/08/2016,Party,ls6 1,OutofHours,OutofHours,,,
14/08/2016,Alarm,ls6 1,OutofHours,OutofHours,,,
15/08/2016,Music,ls7 4,OutofHours,OutofHours,,,
15/08/2016,Party,ls9 0,OutofHours,OutofHours,,,
15/08/2016,Music,ls16 5,OutofHours,OutofHours,,,
15/08/2016,Music,ls14 6,OutofHours,OutofHours,,,
15/08/2016,Alarm,LS8 5,OutofHours,OutofHours,,,
15/08/2016,Shouting,LS11 8,OutofHours,OutofHours,,,
15/08/2016,Music,LS28 5,OutofHours,OutofHours,,,
15/08/2016,Dog Barking,LS27 9,OutofHours,OutofHours,,,
15/08/2016,Music,LS14 6,OutofHours,OutofHours,,,
15/08/2016,Music,LS6 1,OutofHours,OutofHours,,,
15/08/2016,Music,ls9 6,OutofHours,OutofHours,,,
15/08/2016,Shouting,ls13 2,OutofHours,OutofHours,,,
15/08/2016,Music,ls7 4,OutofHours,OutofHours,,,
15/08/2016,Dog Barking,ks14 1,OutofHours,OutofHours,,,
15/08/2016,Music,ls11 7,OutofHours,OutofHours,,,
15/08/2016,Party,ls6 3,OutofHours,OutofHours,,,
15/08/2016,Party,LS4 2,OutofHours,OutofHours,,,
15/08/2016,Music,ls9 9,OutofHours,OutofHours,,,
15/08/2016,Music,ls11 7,OutofHours,OutofHours,,,
15/08/2016,Shouting,ls8 3,OutofHours,OutofHours,,,
16/08/2016,Party,ls7 3,OutofHours,OutofHours,,,
16/08/2016,Music,ls6 1,OutofHours,OutofHours,,,
16/08/2016,Music,ls7 3,OutofHours,OutofHours,,,
16/08/2016,Music,ls18 5,OutofHours,OutofHours,,,
16/08/2016,Music,LS6 3,OutofHours,OutofHours,,,
16/08/2016,Music,LS13 2,OutofHours,OutofHours,,,
16/08/2016,DIY,LS12 3,OutofHours,OutofHours,,,
16/08/2016,Music,LS14 6,OutofHours,OutofHours,,,
16/08/2016,Dog Barking,LS13 3,OutofHours,OutofHours,,,
16/08/2016,Dog Barking,LS8 2,OutofHours,OutofHours,,,
16/08/2016,Music,ls13 1a,OutofHours,OutofHours,,,
16/08/2016,Dog Barking,LS8 2,OutofHours,OutofHours,,,
16/08/2016,Alarm,LS10 4,OutofHours,OutofHours,,,
16/08/2016,Music,LS16 5,OutofHours,OutofHours,,,
16/08/2016,Other,LS6 3,OutofHours,OutofHours,,,
16/08/2016,Alarm,ls27 9,OutofHours,OutofHours,,,
16/08/2016,Shouting,ls13 4,OutofHours,OutofHours,,,
16/08/2016,Music,ls9 7,OutofHours,OutofHours,,,
17/08/2016,Music,ls7 3,OutofHours,OutofHours,,,
17/08/2016,Dog Barking,ls8 1,OutofHours,OutofHours,,,
17/08/2016,TV,ls63,OutofHours,OutofHours,,,
17/08/2016,Dog Barking,ls7 2,OutofHours,OutofHours,,,
17/08/2016,Party,LS7 3,OutofHours,OutofHours,,,
17/08/2016,Party,ls7 3,OutofHours,OutofHours,,,
17/08/2016,Music,ls7 3,OutofHours,OutofHours,,,
17/08/2016,Music,ls7 3,OutofHours,OutofHours,,,
17/08/2016,Alarm,ls10 4,OutofHours,OutofHours,,,
17/08/2016,Building site,LS12 3,OutofHours,OutofHours,,,
17/08/2016,Music,ls10 3,OutofHours,OutofHours,,,
17/08/2016,Dog Barking,LS15 0,OutofHours,OutofHours,,,
17/08/2016,Dog Barking,ls27 9,OutofHours,OutofHours,,,
17/08/2016,Music,LS6 2,OutofHours,OutofHours,,,
17/08/2016,Music,ls16 5,OutofHours,OutofHours,,,
17/08/2016,Dog Barking,ls8 2,OutofHours,OutofHours,,,
17/08/2016,Party,LS7 1,OutofHours,OutofHours,,,
17/08/2016,Party,ls7 3,OutofHours,OutofHours,,,
17/08/2016,Music,LS10 3,OutofHours,OutofHours,,,
17/08/2016,Music,LS13 2,OutofHours,OutofHours,,,
17/08/2016,DIY,LS8 5,OutofHours,OutofHours,,,
17/08/2016,Party,LS7 1,OutofHours,OutofHours,,,
17/08/2016,Alarm,LS1 2,OutofHours,OutofHours,,,
17/08/2016,Music,LS7 3,OutofHours,OutofHours,,,
17/08/2016,Music,LS6 2,OutofHours,OutofHours,,,
17/08/2016,Music,LS14 6,OutofHours,OutofHours,,,
17/08/2016,Music,LS12 4,OutofHours,OutofHours,,,
17/08/2016,Dog Barking,LS11 8,OutofHours,OutofHours,,,
17/08/2016,Music,LS6 3,OutofHours,OutofHours,,,
17/08/2016,Music,ls11 6,OutofHours,OutofHours,,,
17/08/2016,Music,ls4 2,OutofHours,OutofHours,,,
17/08/2016,Music,ls11 6,OutofHours,OutofHours,,,
17/08/2016,Other,ls3 1,OutofHours,OutofHours,,,
17/08/2016,Music,ls16 6,OutofHours,OutofHours,,,
17/08/2016,Banging on walls/ceiling/floor,ls6 3,OutofHours,OutofHours,,,
17/08/2016,Music,ls11 5,OutofHours,OutofHours,,,
17/08/2016,Music,ls16 5,OutofHours,OutofHours,,,
17/08/2016,Banging on walls/ceiling/floor,ls6 3,OutofHours,OutofHours,,,
17/08/2016,Music,ls16 5,OutofHours,OutofHours,,,
18/08/2016,Shouting,LS9 6,OutofHours,OutofHours,,,
18/08/2016,Party,ls6 1,OutofHours,OutofHours,,,
18/08/2016,Music,LS14 6,OutofHours,OutofHours,,,
18/08/2016,Other,LS7 3,OutofHours,OutofHours,,,
18/08/2016,Party,ls6 1,OutofHours,OutofHours,,,
18/08/2016,Party,LS7 3,OutofHours,OutofHours,,,
18/08/2016,Music,LS6 1,OutofHours,OutofHours,,,
18/08/2016,Party,LS7 3,OutofHours,OutofHours,,,
18/08/2016,Music,LS7 3,OutofHours,OutofHours,,,
18/08/2016,Music,WF3 1,OutofHours,OutofHours,,,
18/08/2016,Music,ls11 5,OutofHours,OutofHours,,,
18/08/2016,Music,LS7 3,OutofHours,OutofHours,,,
18/08/2016,Dog Barking,LS27 9,OutofHours,OutofHours,,,
18/08/2016,Dog Barking,LS8 2,OutofHours,OutofHours,,,
18/08/2016,Banging on walls/ceiling/floor,LS14 6,OutofHours,OutofHours,,,
18/08/2016,Dog Barking,LS13 4,OutofHours,OutofHours,,,
18/08/2016,Music,LS12 5,OutofHours,OutofHours,,,
18/08/2016,Banging on walls/ceiling/floor,LS11 8,OutofHours,OutofHours,,,
18/08/2016,Dog Barking,LS27 9,OutofHours,OutofHours,,,
18/08/2016,Music,Ls11 5,OutofHours,OutofHours,,,
18/08/2016,Music,LS16 5,OutofHours,OutofHours,,,
18/08/2016,Dog Barking,LS8 2,OutofHours,OutofHours,,,
18/08/2016,Music,LS13 2,OutofHours,OutofHours,,,
18/08/2016,Music,ls10 4,OutofHours,OutofHours,,,
18/08/2016,Music,ls1 4,OutofHours,OutofHours,,,
18/08/2016,Banging on walls/ceiling/floor,ls7 2,OutofHours,OutofHours,,,
19/08/2016,Music,wf3 1,OutofHours,OutofHours,,,
19/08/2016,Alarm,ls12 3,OutofHours,OutofHours,,,
19/08/2016,Alarm,ls12 3,OutofHours,OutofHours,,,
19/08/2016,Other,ls6 4,OutofHours,OutofHours,,,
19/08/2016,Party,ls4 2,OutofHours,OutofHours,,,
19/08/2016,Alarm,ls17 6,OutofHours,OutofHours,,,
19/08/2016,Music,ls26 8,OutofHours,OutofHours,,,
19/08/2016,Alarm,ls12 3,OutofHours,OutofHours,,,
19/08/2016,Music,ls7 4,OutofHours,OutofHours,,,
19/08/2016,Music,LS13 3,OutofHours,OutofHours,,,
19/08/2016,Music,LS9 6,OutofHours,OutofHours,,,
19/08/2016,Banging on walls/ceiling/floor,LS28 9,OutofHours,OutofHours,,,
19/08/2016,Dog Barking,LS27 9,OutofHours,OutofHours,,,
19/08/2016,Music,LS6 3,OutofHours,OutofHours,,,
19/08/2016,Dog Barking,LS8 4,OutofHours,OutofHours,,,
19/08/2016,Party,LS9 6,OutofHours,OutofHours,,,
19/08/2016,Party,ls6 4,OutofHours,OutofHours,,,
19/08/2016,Banging on walls/ceiling/floor,LS7 1,OutofHours,OutofHours,,,
19/08/2016,Shouting,LS12 2,OutofHours,OutofHours,,,
19/08/2016,Party,LS12 2,OutofHours,OutofHours,,,
19/08/2016,Music,LS9 6,OutofHours,OutofHours,,,
19/08/2016,Party,LS12 1,OutofHours,OutofHours,,,
19/08/2016,Music,LS8 2,OutofHours,OutofHours,,,
19/08/2016,Party,WF3 1,OutofHours,OutofHours,,,
19/08/2016,Music,LS27 8,OutofHours,OutofHours,,,
20/08/2016,Banging on walls/ceiling/floor,ls11 5,OutofHours,OutofHours,,,
20/08/2016,Dog Barking,ls11 5,OutofHours,OutofHours,,,
20/08/2016,Music,ls13 3,OutofHours,OutofHours,,,
20/08/2016,Dog Barking,ls12 4,OutofHours,OutofHours,,,
20/08/2016,Party,ls9 8,OutofHours,OutofHours,,,
20/08/2016,Music,ls7 3,OutofHours,OutofHours,,,
20/08/2016,Shouting,ls16 6,OutofHours,OutofHours,,,
20/08/2016,Music,ls8 3,OutofHours,OutofHours,,,
20/08/2016,TV,ls4 2,OutofHours,OutofHours,,,
20/08/2016,Banging on walls/ceiling/floor,ls4 2,OutofHours,OutofHours,,,
20/08/2016,Music,ls13 4,OutofHours,OutofHours,,,
20/08/2016,Music,ls16 5,OutofHours,OutofHours,,,
20/08/2016,Music,ls11 5,OutofHours,OutofHours,,,
20/08/2016,Banging on walls/ceiling/floor,ls11 5,OutofHours,OutofHours,,,
20/08/2016,Music,ls8 3,OutofHours,OutofHours,,,
20/08/2016,Music,ls13 1,OutofHours,OutofHours,,,
20/08/2016,Music,ls16  6,OutofHours,OutofHours,,,
20/08/2016,Party,ls10 4,OutofHours,OutofHours,,,
20/08/2016,Party,ls7 3,OutofHours,OutofHours,,,
20/08/2016,Banging on walls/ceiling/floor,ls12 1,OutofHours,OutofHours,,,
20/08/2016,Music,ls10 3,OutofHours,OutofHours,,,
20/08/2016,Party,ls13 2,OutofHours,OutofHours,,,
20/08/2016,Music,LS14 6,OutofHours,OutofHours,,,
20/08/2016,Music,LS13 2,OutofHours,OutofHours,,,
20/08/2016,Music,LS13 2,OutofHours,OutofHours,,,
20/08/2016,Party,LS12 4,OutofHours,OutofHours,,,
20/08/2016,Dog Barking,LS27 9,OutofHours,OutofHours,,,
20/08/2016,Music,LS6 1,OutofHours,OutofHours,,,
20/08/2016,Alarm,LS13 4,OutofHours,OutofHours,,,
20/08/2016,Music,LS9 9,OutofHours,OutofHours,,,
20/08/2016,Music,ls6 4,OutofHours,OutofHours,,,
20/08/2016,Banging on walls/ceiling/floor,ls11 5,OutofHours,OutofHours,,,
20/08/2016,Party,ls6 4,OutofHours,OutofHours,,,
20/08/2016,Music,ls6 3,OutofHours,OutofHours,,,
20/08/2016,Party,ls10 3,OutofHours,OutofHours,,,
20/08/2016,Music,ls10 3,OutofHours,OutofHours,,,
20/08/2016,Party,LS6 2,OutofHours,OutofHours,,,
20/08/2016,Music,ls11 9,OutofHours,OutofHours,,,
20/08/2016,Party,ls11 9,OutofHours,OutofHours,,,
20/08/2016,Music,ls8 5,OutofHours,OutofHours,,,
20/08/2016,Banging on walls/ceiling/floor,ls17 5,OutofHours,OutofHours,,,
20/08/2016,Party,ls5 3,OutofHours,OutofHours,,,
21/08/2016,Music,ls25 7,OutofHours,OutofHours,,,
21/08/2016,Party,ls8 4,OutofHours,OutofHours,,,
21/08/2016,Party,ls8 4,OutofHours,OutofHours,,,
21/08/2016,Party,bd11 1,OutofHours,OutofHours,,,
21/08/2016,Music,ls11 7,OutofHours,OutofHours,,,
21/08/2016,Music,ls9 9,OutofHours,OutofHours,,,
21/08/2016,Music,ls25 7,OutofHours,OutofHours,,,
21/08/2016,Music,ls28 8,OutofHours,OutofHours,,,
21/08/2016,Music,ls13 2,OutofHours,OutofHours,,,
21/08/2016,Music,ls9 7,OutofHours,OutofHours,,,
21/08/2016,Shouting,ls18 4,OutofHours,OutofHours,,,
21/08/2016,Shouting,ls6 2,OutofHours,OutofHours,,,
21/08/2016,Dog Barking,ls10 4,OutofHours,OutofHours,,,
21/08/2016,Dog Barking,LS10 4,OutofHours,OutofHours,,,
21/08/2016,Music,LS9 6,OutofHours,OutofHours,,,
21/08/2016,Music,LS12 5,OutofHours,OutofHours,,,
21/08/2016,Party,LS9 6,OutofHours,OutofHours,,,
21/08/2016,Building site,ls13 4,OutofHours,OutofHours,,,
21/08/2016,Music,ls8 5,OutofHours,OutofHours,,,
21/08/2016,Music,ls12 5,OutofHours,OutofHours,,,
21/08/2016,Music,ls6 1,OutofHours,OutofHours,,,
21/08/2016,Music,ls1 6,OutofHours,OutofHours,,,
21/08/2016,Music,ls6 1,OutofHours,OutofHours,,,
21/08/2016,Music,ls11 9,OutofHours,OutofHours,,,
21/08/2016,Dog Barking,ls12 2,OutofHours,OutofHours,,,
21/08/2016,Music,ls8 5,OutofHours,OutofHours,,,
21/08/2016,Banging on walls/ceiling/floor,ls13 2,OutofHours,OutofHours,,,
21/08/2016,Music,ls12 4,OutofHours,OutofHours,,,
21/08/2016,Music,ls10 2,OutofHours,OutofHours,,,
21/08/2016,Party,ls14 5,OutofHours,OutofHours,,,
21/08/2016,Party,ls13 4,OutofHours,OutofHours,,,
21/08/2016,Party,ls13 4,OutofHours,OutofHours,,,
22/08/2016,Music,ls4 2,OutofHours,OutofHours,,,
22/08/2016,Music,ls6 3,OutofHours,OutofHours,,,
22/08/2016,Music,ls8 3,OutofHours,OutofHours,,,
22/08/2016,Music,LS6 1,OutofHours,OutofHours,,,
22/08/2016,Party,LS4 2,OutofHours,OutofHours,,,
22/08/2016,Shouting,ls11 7,OutofHours,OutofHours,,,
22/08/2016,Party,LS4 2,OutofHours,OutofHours,,,
22/08/2016,Shouting,ls3 1,OutofHours,OutofHours,,,
22/08/2016,Music,LS26 0,OutofHours,OutofHours,,,
22/08/2016,Dog Barking,LS7 2,OutofHours,OutofHours,,,
22/08/2016,Dog Barking,LS10 4,OutofHours,OutofHours,,,
22/08/2016,Party,LS12 3,OutofHours,OutofHours,,,
22/08/2016,TV,LS6 3,OutofHours,OutofHours,,,
22/08/2016,Party,LS9 9N,OutofHours,OutofHours,,,
22/08/2016,Music,LS16 5,OutofHours,OutofHours,,,
22/08/2016,Shouting,ls10 3,OutofHours,OutofHours,,,
22/08/2016,Dog Barking,ls11 7,OutofHours,OutofHours,,,
22/08/2016,Alarm,Ls15 0,OutofHours,OutofHours,,,
22/08/2016,Music,ls27 0,OutofHours,OutofHours,,,
22/08/2016,Alarm,LS28 6,OutofHours,OutofHours,,,
22/08/2016,Party,ls6 2,OutofHours,OutofHours,,,
22/08/2016,Music,ls9 6,OutofHours,OutofHours,,,
22/08/2016,Music,ls6 4,OutofHours,OutofHours,,,
22/08/2016,Music,ls8 5,OutofHours,OutofHours,,,
22/08/2016,Party,ls9 6,OutofHours,OutofHours,,,
22/08/2016,Music,ls28 6,OutofHours,OutofHours,,,
22/08/2016,Music,ls7 2,OutofHours,OutofHours,,,
23/08/2016,Alarm,ls9 7,OutofHours,OutofHours,,,
23/08/2016,Party,ls16 5,OutofHours,OutofHours,,,
23/08/2016,Shouting,ls14 5,OutofHours,OutofHours,,,
23/08/2016,Dog Barking,ls25 2,OutofHours,OutofHours,,,
23/08/2016,Dog Barking,ls11 0,OutofHours,OutofHours,,,
23/08/2016,Shouting,LS13 4,OutofHours,OutofHours,,,
23/08/2016,Dog Barking,ls11 5,OutofHours,OutofHours,,,
23/08/2016,Music,LS9 7,OutofHours,OutofHours,,,
23/08/2016,Dog Barking,LS10 4,OutofHours,OutofHours,,,
23/08/2016,Noise associated with licensed premise, LS12 5H,OutofHours,OutofHours,,,
23/08/2016,Alarm,ls6 3,OutofHours,OutofHours,,,
23/08/2016,Party, LS8 3Q,OutofHours,OutofHours,,,
23/08/2016,Noise associated with licensed premise,LS12 5,OutofHours,OutofHours,,,
23/08/2016,Music,LS6 1,OutofHours,OutofHours,,,
23/08/2016,Dog Barking,LS11 0,OutofHours,OutofHours,,,
23/08/2016,Music,LS6 1,OutofHours,OutofHours,,,
23/08/2016,Dog Barking,LS15 0,OutofHours,OutofHours,,,
23/08/2016,Noise associated with licensed premise,LS12 5,OutofHours,OutofHours,,,
23/08/2016,Alarm,LS15 0,OutofHours,OutofHours,,,
23/08/2016,Noise associated with licensed premise,ls12 5,OutofHours,OutofHours,,,
23/08/2016,Music,ls13 2,OutofHours,OutofHours,,,
23/08/2016,Music,ls10 2,OutofHours,OutofHours,,,
23/08/2016,Party,LS8 3,OutofHours,OutofHours,,,
23/08/2016,Alarm,ls27 0,OutofHours,OutofHours,,,
23/08/2016,Alarm,LS15 0,OutofHours,OutofHours,,,
23/08/2016,Music,ls9 6,OutofHours,OutofHours,,,
23/08/2016,Alarm,ls11 0,OutofHours,OutofHours,,,
23/08/2016,Music,ls9 6,OutofHours,OutofHours,,,
23/08/2016,Music,ls11 8,OutofHours,OutofHours,,,
23/08/2016,Music,ls17 6,OutofHours,OutofHours,,,
23/08/2016,Music,ls10 4,OutofHours,OutofHours,,,
23/08/2016,Alarm,ls15 7,OutofHours,OutofHours,,,
24/08/2016,Other,ls10 3,OutofHours,OutofHours,,,
24/08/2016,Music,LS17 7,OutofHours,OutofHours,,,
24/08/2016,Music,ls8 4,OutofHours,OutofHours,,,
24/08/2016,Music,LS10 3,OutofHours,OutofHours,,,
24/08/2016,Music,ls11 6,OutofHours,OutofHours,,,
24/08/2016,Building site,LS6 1,OutofHours,OutofHours,,,
24/08/2016,Dog Barking,LS15 0,OutofHours,OutofHours,,,
24/08/2016,Music,LS12 5,OutofHours,OutofHours,,,
24/08/2016,Banging on walls/ceiling/floor,LS16 5,OutofHours,OutofHours,,,
24/08/2016,Shouting,LS10 4H,OutofHours,OutofHours,,,
24/08/2016,Dog Barking,ls15 0,OutofHours,OutofHours,,,
24/08/2016,Shouting,LS16 5,OutofHours,OutofHours,,,
24/08/2016,Shouting,ls14 6,OutofHours,OutofHours,,,
24/08/2016,Music,ls6 4,OutofHours,OutofHours,,,
24/08/2016,Party,ls6 1,OutofHours,OutofHours,,,
24/08/2016,Party,ls14 5,OutofHours,OutofHours,,,
24/08/2016,Music,ls11 8,OutofHours,OutofHours,,,
24/08/2016,Music,ls11 0,OutofHours,OutofHours,,,
24/08/2016,Other,ls1 2,OutofHours,OutofHours,,,
24/08/2016,Party,ls6 1,OutofHours,OutofHours,,,
25/08/2016,Music,ls10 3,OutofHours,OutofHours,,,
25/08/2016,Music,LS13 4,OutofHours,OutofHours,,,
25/08/2016,Shouting,ls9 6,OutofHours,OutofHours,,,
25/08/2016,Party,ls17 7,OutofHours,OutofHours,,,
25/08/2016,Music,LS27 7,OutofHours,OutofHours,,,
25/08/2016,Alarm,LS6 1,OutofHours,OutofHours,,,
25/08/2016,Music,LS7 2,OutofHours,OutofHours,,,
25/08/2016,Music,ls2 7,OutofHours,OutofHours,,,
25/08/2016,Shouting,LS9 9,OutofHours,OutofHours,,,
25/08/2016,Alarm,LS6 1,OutofHours,OutofHours,,,
25/08/2016,Banging on walls/ceiling/floor,LS11 8,OutofHours,OutofHours,,,
25/08/2016,Music,ls6 1,OutofHours,OutofHours,,,
25/08/2016,Shouting,ls8 1,OutofHours,OutofHours,,,
25/08/2016,Dog Barking,ls21 3,OutofHours,OutofHours,,,
25/08/2016,Shouting,ls18 4,OutofHours,OutofHours,,,
25/08/2016,Party,ls10 3,OutofHours,OutofHours,,,
25/08/2016,Building site,ls2 7,OutofHours,OutofHours,,,
26/08/2016,Music,ls10 4,OutofHours,OutofHours,,,
26/08/2016,Party,ls14 6,OutofHours,OutofHours,,,
26/08/2016,Shouting,ls6 1,OutofHours,OutofHours,,,
26/08/2016,Music,ls14 5,OutofHours,OutofHours,,,
26/08/2016,Music,ls14 6,OutofHours,OutofHours,,,
26/08/2016,Dog Barking,ls12 4,OutofHours,OutofHours,,,
26/08/2016,Alarm,ls28  5,OutofHours,OutofHours,,,
26/08/2016,Music,ls14 6,OutofHours,OutofHours,,,
26/08/2016,Music,ls11 5,OutofHours,OutofHours,,,
26/08/2016,Alarm,ls13 1,OutofHours,OutofHours,,,
26/08/2016,Music,ls11 6,OutofHours,OutofHours,,,
26/08/2016,Banging on walls/ceiling/floor,ls11 5,OutofHours,OutofHours,,,
26/08/2016,Dog Barking,ls25 1,OutofHours,OutofHours,,,
26/08/2016,Alarm,ls9 6,OutofHours,OutofHours,,,
26/08/2016,Music,ls8 5,OutofHours,OutofHours,,,
26/08/2016,Music,ls9 7,OutofHours,OutofHours,,,
26/08/2016,Music,LS13 4,OutofHours,OutofHours,,,
26/08/2016,Music,ls13 4,OutofHours,OutofHours,,,
26/08/2016,Music,ls6 4,OutofHours,OutofHours,,,
26/08/2016,Music,LS13 4,OutofHours,OutofHours,,,
26/08/2016,Music,ls12 3,OutofHours,OutofHours,,,
26/08/2016,Music,LS26 8,OutofHours,OutofHours,,,
26/08/2016,Party,LS9 9,OutofHours,OutofHours,,,
26/08/2016,Party,LS10 4,OutofHours,OutofHours,,,
26/08/2016,Party,LS6 4,OutofHours,OutofHours,,,
26/08/2016,Music,ls7 4,OutofHours,OutofHours,,,
26/08/2016,Music,LS5 3,OutofHours,OutofHours,,,
26/08/2016,Party,LS6 4,OutofHours,OutofHours,,,
26/08/2016,Alarm,LS6 1,OutofHours,OutofHours,,,
26/08/2016,Music,ls4 5,OutofHours,OutofHours,,,
26/08/2016,Music,ls4 5,OutofHours,OutofHours,,,
26/08/2016,Banging on walls/ceiling/floor,ls20 9,OutofHours,OutofHours,,,
26/08/2016,Music,ls17 6,OutofHours,OutofHours,,,
26/08/2016,Banging on walls/ceiling/floor,ls17 6,OutofHours,OutofHours,,,
26/08/2016,Shouting,ls14 6,OutofHours,OutofHours,,,
26/08/2016,Shouting,ls6 1,OutofHours,OutofHours,,,
26/08/2016,Music,ls12 4,OutofHours,OutofHours,,,
27/08/2016,Music,ls9 7,OutofHours,OutofHours,,,
27/08/2016,Party,ls6 1,OutofHours,OutofHours,,,
27/08/2016,Music,ls28 5,OutofHours,OutofHours,,,
27/08/2016,Party,ls27 8,OutofHours,OutofHours,,,
27/08/2016,Shouting,ls11 7,OutofHours,OutofHours,,,
27/08/2016,Music,ls11 9,OutofHours,OutofHours,,,
27/08/2016,Music,ls9 9,OutofHours,OutofHours,,,
27/08/2016,Music,ls10 2,OutofHours,OutofHours,,,
27/08/2016,Party,ls12 1,OutofHours,OutofHours,,,
27/08/2016,Music,ls2 3,OutofHours,OutofHours,,,
27/08/2016,Shouting,ls5 2,OutofHours,OutofHours,,,
27/08/2016,Music,ls10 2,OutofHours,OutofHours,,,
27/08/2016,Music,ls28 7,OutofHours,OutofHours,,,
27/08/2016,Music,ls28 5,OutofHours,OutofHours,,,
27/08/2016,Music,ls6 4,OutofHours,OutofHours,,,
27/08/2016,Party,ls9 7,OutofHours,OutofHours,,,
27/08/2016,Music,ls10 2,OutofHours,OutofHours,,,
27/08/2016,Music,ls12 1,OutofHours,OutofHours,,,
27/08/2016,Shouting,ls16 5,OutofHours,OutofHours,,,
27/08/2016,Music,ls6 4,OutofHours,OutofHours,,,
27/08/2016,Music,ls18 4,OutofHours,OutofHours,,,
27/08/2016,Music,LS28 7,OutofHours,OutofHours,,,
27/08/2016,Banging on walls/ceiling/floor,LS26 8,OutofHours,OutofHours,,,
27/08/2016,Music,LS7 4,OutofHours,OutofHours,,,
27/08/2016,Music,LS9 6,OutofHours,OutofHours,,,
27/08/2016,Shouting,LS14 6,OutofHours,OutofHours,,,
27/08/2016,Shouting,LS14 6,OutofHours,OutofHours,,,
27/08/2016,Shouting,LS14 6,OutofHours,OutofHours,,,
27/08/2016,Shouting,LS14 6,OutofHours,OutofHours,,,
27/08/2016,Party,ls7 3,OutofHours,OutofHours,,,
27/08/2016,Music,ls26 8,OutofHours,OutofHours,,,
27/08/2016,Music,ls7 3,OutofHours,OutofHours,,,
27/08/2016,Party,ls9 6,OutofHours,OutofHours,,,
27/08/2016,Other,ls1 4,OutofHours,OutofHours,,,
27/08/2016,Party,ls6 3,OutofHours,OutofHours,,,
27/08/2016,Banging on walls/ceiling/floor,ls13 2,OutofHours,OutofHours,,,
27/08/2016,Music,ls27 8,OutofHours,OutofHours,,,
27/08/2016,Music,ls9 6,OutofHours,OutofHours,,,
27/08/2016,Music,ls9 6,OutofHours,OutofHours,,,
27/08/2016,Music,ls3 1,OutofHours,OutofHours,,,
27/08/2016,Music,ls26 8,OutofHours,OutofHours,,,
27/08/2016,Music,ls13 3,OutofHours,OutofHours,,,
27/08/2016,Music,ls11 0,OutofHours,OutofHours,,,
27/08/2016,Music,ls13 4,OutofHours,OutofHours,,,
28/08/2016,Music,ls27 9,OutofHours,OutofHours,,,
28/08/2016,Party,ls9 9,OutofHours,OutofHours,,,
28/08/2016,Party,ls10 1,OutofHours,OutofHours,,,
28/08/2016,Music,ls8 4,OutofHours,OutofHours,,,
28/08/2016,DIY,ls13 2,OutofHours,OutofHours,,,
28/08/2016,Music,ls6 3,OutofHours,OutofHours,,,
28/08/2016,Music,ls6 1,OutofHours,OutofHours,,,
28/08/2016,Party,ls4 2,OutofHours,OutofHours,,,
28/08/2016,Music,ls8 4,OutofHours,OutofHours,,,
28/08/2016,Music,ls13 1,OutofHours,OutofHours,,,
28/08/2016,Music,ls9 9,OutofHours,OutofHours,,,
28/08/2016,Music,ls8 3,OutofHours,OutofHours,,,
28/08/2016,Alarm,ls10 1,OutofHours,OutofHours,,,
28/08/2016,Music,ls17 8,OutofHours,OutofHours,,,
28/08/2016,Music,ls16 5,OutofHours,OutofHours,,,
28/08/2016,Music,ls9 7,OutofHours,OutofHours,,,
28/08/2016,Music,ls26 9,OutofHours,OutofHours,,,
28/08/2016,Music,ls4 2,OutofHours,OutofHours,,,
28/08/2016,Music,ls8 3,OutofHours,OutofHours,,,
28/08/2016,Shouting,ls14 6,OutofHours,OutofHours,,,
28/08/2016,Alarm,LS6 3,OutofHours,OutofHours,,,
28/08/2016,Dog Barking,LS27 9,OutofHours,OutofHours,,,
28/08/2016,Music,LS16 5,OutofHours,OutofHours,,,
28/08/2016,Music,LS16 5,OutofHours,OutofHours,,,
28/08/2016,Music,LS3 1,OutofHours,OutofHours,,,
28/08/2016,Party,ls6 1,OutofHours,OutofHours,,,
28/08/2016,Alarm,ls6 3,OutofHours,OutofHours,,,
28/08/2016,Music,ls9 6,OutofHours,OutofHours,,,
28/08/2016,Party,ls27 8,OutofHours,OutofHours,,,
28/08/2016,Music,ls6 1,OutofHours,OutofHours,,,
28/08/2016,Shouting,ls5 2,OutofHours,OutofHours,,,
28/08/2016,Party,ls26 8,OutofHours,OutofHours,,,
28/08/2016,Music,ls26 8,OutofHours,OutofHours,,,
28/08/2016,Party,ls13 4,OutofHours,OutofHours,,,
28/08/2016,Music,ls9 7,OutofHours,OutofHours,,,
28/08/2016,Music,ls6 1,OutofHours,OutofHours,,,
