Created1,Caller Postcode,Accused Postcode,Type of Noise Causing a Nuisance,Sr_Num ,Enq Type
12/08/2022,WF3 ,WF3 3,MUSIC,Out ofHours,Out ofHours
12/08/2022,LS13 ,LS13 3,MUSIC,Out ofHours,Out ofHours
12/08/2022,LS6 ,LS6 1,MUSIC,Out ofHours,Out ofHours
12/08/2022,LS8 ,LS8 3,MUSIC,Out ofHours,Out ofHours
12/08/2022,LS12 ,LS12 5,MUSIC,Out ofHours,Out ofHours
12/08/2022,LS14 ,LS14 5,MUSIC,Out ofHours,Out ofHours
12/08/2022,LS11 ,LS11 7,SHOUTING,Out ofHours,Out ofHours
12/08/2022,LS8 ,LS8 3,MUSIC,Out ofHours,Out ofHours
12/08/2022,LS8 ,LS8 3,MUSIC,Out ofHours,Out ofHours
12/08/2022,LS9 ,LS9 0,MUSIC,Out ofHours,Out ofHours
12/08/2022,LS10 ,LS10 1,MUSIC,Out ofHours,Out ofHours
12/08/2022,LS7 ,LS7 3,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
12/08/2022,LS9 ,LS9 8,MUSIC,Out ofHours,Out ofHours
12/08/2022,LS12 ,LS12 3,MUSIC,Out ofHours,Out ofHours
12/08/2022,LS4 ,LS4 2,MUSIC,Out ofHours,Out ofHours
12/08/2022,LS8 ,LS8 3,MUSIC,Out ofHours,Out ofHours
13/08/2022,LS17 ,LS17 5,MUSIC,Out ofHours,Out ofHours
13/08/2022,LS6 ,LS6 1,TV,Out ofHours,Out ofHours
13/08/2022,LS6 ,LS6 1,SHOUTING,Out ofHours,Out ofHours
13/08/2022,LS2 ,LS2 9,MUSIC,Out ofHours,Out ofHours
13/08/2022,LS4 ,LS4 2,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
13/08/2022,LS22 ,LS22 6,SHOUTING,Out ofHours,Out ofHours
13/08/2022,LS6 ,LS6 1,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
13/08/2022,LS9 ,LS9 6,OTHER,Out ofHours,Out ofHours
13/08/2022,LS6 ,LS6 1,MUSIC,Out ofHours,Out ofHours
13/08/2022,BD11 ,BD11 1,DIY,Out ofHours,Out ofHours
13/08/2022,LS9 ,LS9 6,MUSIC,Out ofHours,Out ofHours
13/08/2022,LS6 ,LS6 4,DOG BARKING,Out ofHours,Out ofHours
13/08/2022,WF3 ,WF3 3,SHOUTING,Out ofHours,Out ofHours
13/08/2022,LS6 ,LS6 1,MUSIC,Out ofHours,Out ofHours
13/08/2022,LS6 ,LS6 3,MUSIC,Out ofHours,Out ofHours
13/08/2022,WF3 ,WF3 3,SHOUTING,Out ofHours,Out ofHours
13/08/2022,LS20 ,LS20 9,NOISE ASSOCIATED WITH LICENSED PREMISES,Out ofHours,Out ofHours
13/08/2022,LS26 ,LS26 8,PARTY,Out ofHours,Out ofHours
13/08/2022,LS26 ,LS26 0,MUSIC,Out ofHours,Out ofHours
13/08/2022,LS26 ,LS26 8,PARTY,Out ofHours,Out ofHours
13/08/2022,LS16 ,LS16 6,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
13/08/2022,LS26 ,LS26 8,PARTY,Out ofHours,Out ofHours
13/08/2022,LS11 ,LS11 0,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
13/08/2022,LS27,LS27 7,MUSIC,Out ofHours,Out ofHours
13/08/2022,LS18 ,LS18 4,DOG BARKING,Out ofHours,Out ofHours
13/08/2022,LS11 ,LS11 8,MUSIC,Out ofHours,Out ofHours
13/08/2022,LS12 ,LS12 3,MUSIC,Out ofHours,Out ofHours
13/08/2022,LS9 ,LS9 6,MUSIC,Out ofHours,Out ofHours
13/08/2022,BD11 ,BD11 1,DIY,Out ofHours,Out ofHours
13/08/2022,LS7 ,LS7 3,PARTY,Out ofHours,Out ofHours
13/08/2022,LS27 ,LS27 6,MUSIC,Out ofHours,Out ofHours
13/08/2022,LS12 ,LS12 5,MUSIC,Out ofHours,Out ofHours
13/08/2022,LS11 ,LS11 7,SHOUTING,Out ofHours,Out ofHours
13/08/2022,LS26 ,LS26 0,MUSIC,Out ofHours,Out ofHours
13/08/2022,LS6 ,LS6 3,MUSIC,Out ofHours,Out ofHours
13/08/2022,LS7 ,LS7 3,MUSIC,Out ofHours,Out ofHours
13/08/2022,LS13 ,LS13 1,MUSIC,Out ofHours,Out ofHours
13/08/2022,LS13 ,LS13 1,MUSIC,Out ofHours,Out ofHours
13/08/2022,LS10 ,LS10 4,DOG BARKING,Out ofHours,Out ofHours
13/08/2022,LS8 ,LS8 3,TV,Out ofHours,Out ofHours
13/08/2022,LS6 ,LS6 3,SHOUTING,Out ofHours,Out ofHours
13/08/2022,LS10 ,LS10 1,TV,Out ofHours,Out ofHours
13/08/2022,LS12 ,LS12 2,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
13/08/2022,LS19 ,LS19 7,SHOUTING,Out ofHours,Out ofHours
13/08/2022,LS28 ,LS28 9,MUSIC,Out ofHours,Out ofHours
13/08/2022,LS6 ,LS6 3,PARTY,Out ofHours,Out ofHours
13/08/2022,LS16 ,LS16 7,MUSIC,Out ofHours,Out ofHours
13/08/2022,LS12 ,LS12 2,MUSIC,Out ofHours,Out ofHours
13/08/2022,LS28 ,LS28 9,SHOUTING,Out ofHours,Out ofHours
13/08/2022,LS9 ,LS9 9,DOG BARKING,Out ofHours,Out ofHours
13/08/2022,LS27 ,LS27 8,PARTY,Out ofHours,Out ofHours
13/08/2022,LS21 ,LS21 2,MUSIC,Out ofHours,Out ofHours
13/08/2022,LS21,LS21 3,PARTY,Out ofHours,Out ofHours
13/08/2022,LS21,LS21 3,MUSIC,Out ofHours,Out ofHours
13/08/2022,LS4 ,LS4 2,PARTY,Out ofHours,Out ofHours
13/08/2022,LS11 ,LS11 8,PARTY,Out ofHours,Out ofHours
13/08/2022,LS5 ,LS5 3,MUSIC,Out ofHours,Out ofHours
13/08/2022,LS9 ,LS9 9,PARTY,Out ofHours,Out ofHours
14/08/2022,LS8 ,LS8 5,MUSIC,Out ofHours,Out ofHours
14/08/2022,LS9 ,LS9 9,PARTY,Out ofHours,Out ofHours
14/08/2022,LS26 ,LS26 0,PARTY,Out ofHours,Out ofHours
14/08/2022,LS6 ,LS6 1,PARTY,Out ofHours,Out ofHours
14/08/2022,LS6 ,LS6 1,PARTY,Out ofHours,Out ofHours
14/08/2022,WF3 ,WF3 3,PARTY,Out ofHours,Out ofHours
14/08/2022,LS11 ,LS11 7,PARTY,Out ofHours,Out ofHours
14/08/2022,LS9 ,LS9 0,SHOUTING,Out ofHours,Out ofHours
14/08/2022,LS13 ,LS13 2,MUSIC,Out ofHours,Out ofHours
14/08/2022,LS16 ,LS16 5,PARTY,Out ofHours,Out ofHours
14/08/2022,LS9 ,LS9 7,MUSIC,Out ofHours,Out ofHours
14/08/2022,LS28 ,LS28 6,MUSIC,Out ofHours,Out ofHours
14/08/2022,LS10 ,LS10 3,MUSIC,Out ofHours,Out ofHours
14/08/2022,LS10 ,LS10 3,MUSIC,Out ofHours,Out ofHours
14/08/2022,LS8 ,LS8 5,MUSIC,Out ofHours,Out ofHours
14/08/2022,LS11 ,LS11 8,MUSIC,Out ofHours,Out ofHours
14/08/2022,LS6 ,LS6 1,SHOUTING,Out ofHours,Out ofHours
14/08/2022,BD11 ,BD11 1,DIY,Out ofHours,Out ofHours
14/08/2022,WF3 ,WF3 3,SHOUTING,Out ofHours,Out ofHours
14/08/2022,LS6 ,LS6 2,MUSIC,Out ofHours,Out ofHours
14/08/2022,LS12 ,LS12 3,MUSIC,Out ofHours,Out ofHours
14/08/2022,BD11 ,BD11 1,DIY,Out ofHours,Out ofHours
14/08/2022,LS9 ,LS9 7,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
14/08/2022,LS14 ,LS14 6,MUSIC,Out ofHours,Out ofHours
14/08/2022,LS11 ,LS11 5,MUSIC,Out ofHours,Out ofHours
14/08/2022,WF3 ,WF3 3,PARTY,Out ofHours,Out ofHours
14/08/2022,LS18 ,LS18 4,DOG BARKING,Out ofHours,Out ofHours
14/08/2022,LS8 ,LS8 3,MUSIC,Out ofHours,Out ofHours
14/08/2022,LS7 ,LS7 3,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
14/08/2022,LS11 ,LS11 5,PARTY,Out ofHours,Out ofHours
14/08/2022,LS26 ,LS26 0,NOISE ASSOCIATED WITH LICENSED PREMISES,Out ofHours,Out ofHours
14/08/2022,LS16 ,LS16 7,MUSIC,Out ofHours,Out ofHours
14/08/2022,LS9 ,LS9 0,PARTY,Out ofHours,Out ofHours
14/08/2022,LS9 ,LS9 6,PARTY,Out ofHours,Out ofHours
14/08/2022,LS11 ,LS11 0,MUSIC,Out ofHours,Out ofHours
14/08/2022,LS26 ,LS26 0,MUSIC,Out ofHours,Out ofHours
14/08/2022,LS1 ,LS1 4,MUSIC,Out ofHours,Out ofHours
14/08/2022,LS11 ,LS11 6,SHOUTING,Out ofHours,Out ofHours
14/08/2022,LS6 ,LS6 3,MUSIC,Out ofHours,Out ofHours
14/08/2022,LS28 ,LS28 5,NOISE ASSOCIATED WITH LICENSED PREMISES,Out ofHours,Out ofHours
14/08/2022,LS4 ,LS4 2,PARTY,Out ofHours,Out ofHours
14/08/2022,LS17 ,LS17 5,SHOUTING,Out ofHours,Out ofHours
14/08/2022,LS9 ,LS9 6,PARTY,Out ofHours,Out ofHours
14/08/2022,LS17 ,LS17 5,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
14/08/2022,LS4 ,LS4 2,PARTY,Out ofHours,Out ofHours
14/08/2022,WF3 ,WF3 3,NOISE ASSOCIATED WITH LICENSED PREMISES,Out ofHours,Out ofHours
14/08/2022,LS2 ,LS2 7,PARTY,Out ofHours,Out ofHours
14/08/2022,LS16 ,LS16 7,PARTY,Out ofHours,Out ofHours
15/08/2022,LS19 ,LS19 7,MUSIC,Out ofHours,Out ofHours
15/08/2022,LS14 ,LS14 5,MUSIC,Out ofHours,Out ofHours
15/08/2022,LS9 ,LS9 8,MUSIC,Out ofHours,Out ofHours
15/08/2022,LS10 ,LS10 1,TV,Out ofHours,Out ofHours
15/08/2022,LS9 ,LS9 9,TV,Out ofHours,Out ofHours
15/08/2022,LS8 ,LS8 5,PARTY,Out ofHours,Out ofHours
15/08/2022,LS6 ,LS6 2,PARTY,Out ofHours,Out ofHours
15/08/2022,LS11 ,LS11 7,PARTY,Out ofHours,Out ofHours
15/08/2022,LS14 ,LS14 5,TV,Out ofHours,Out ofHours
15/08/2022,LS12 ,LS12 5,TV,Out ofHours,Out ofHours
15/08/2022,LS19 ,LS19 7,MUSIC,Out ofHours,Out ofHours
15/08/2022,LS11 ,LS11 7,DOG BARKING,Out ofHours,Out ofHours
15/08/2022,LS10 ,LS10 1,TV,Out ofHours,Out ofHours
15/08/2022,LS16 ,LS16 6,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
15/08/2022,LS8 ,LS8 3,MUSIC,Out ofHours,Out ofHours
15/08/2022,LS27 ,LS27 7,DOG BARKING,Out ofHours,Out ofHours
15/08/2022,LS28 ,LS13 4,OTHER,Out ofHours,Out ofHours
15/08/2022,LS15 ,LS15 7,PARTY,Out ofHours,Out ofHours
15/08/2022,LS6,LS6 1,SHOUTING,Out ofHours,Out ofHours
15/08/2022,LS13 ,LS13 4,DIY,Out ofHours,Out ofHours
15/08/2022,LS9 ,LS9 6,MUSIC,Out ofHours,Out ofHours
15/08/2022,LS7 ,LS7 3,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
16/08/2022,LS10 ,LS10 1,TV,Out ofHours,Out ofHours
16/08/2022,LS10 ,LS10 1,TV,Out ofHours,Out ofHours
16/08/2022,LS9 ,LS9 6,MUSIC,Out ofHours,Out ofHours
16/08/2022,LS12 ,LS12 1,TV,Out ofHours,Out ofHours
16/08/2022,LS6 ,LS6 4,DOG BARKING,Out ofHours,Out ofHours
16/08/2022,LS12 ,LS12 1,SHOUTING,Out ofHours,Out ofHours
16/08/2022,LS16 ,LS16 7,MUSIC,Out ofHours,Out ofHours
16/08/2022,LS9 ,LS9 7,MUSIC,Out ofHours,Out ofHours
16/08/2022,LS12 ,LS12 5,TV,Out ofHours,Out ofHours
16/08/2022,LS10 ,LS10 1,TV,Out ofHours,Out ofHours
16/08/2022,LS4 ,LS4 2,MUSIC,Out ofHours,Out ofHours
16/08/2022,LS10 ,LS10 3,DIY,Out ofHours,Out ofHours
16/08/2022,LS13 ,LS13 4,DIY,Out ofHours,Out ofHours
16/08/2022,LS8 ,LS8 3,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
17/08/2022,LS7 ,LS7 3,OTHER,Out ofHours,Out ofHours
17/08/2022,LS14 ,LS14 1,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
17/08/2022,LS9 ,LS9 6,MUSIC,Out ofHours,Out ofHours
17/08/2022,BD11 ,BD11 1,DIY,Out ofHours,Out ofHours
17/08/2022,LS9 ,LS9 6,MUSIC,Out ofHours,Out ofHours
17/08/2022,LS12 ,LS12 5,NOISE ASSOCIATED WITH LICENSED PREMISES,Out ofHours,Out ofHours
17/08/2022,LS9 ,LS9 6,MUSIC,Out ofHours,Out ofHours
17/08/2022,LS17 ,LS17 8,DOG BARKING,Out ofHours,Out ofHours
17/08/2022,LS10 ,LS10 1,TV,Out ofHours,Out ofHours
17/08/2022,LS6 ,LS6 1,OTHER,Out ofHours,Out ofHours
17/08/2022,LS6 ,LS6 1,MUSIC,Out ofHours,Out ofHours
17/08/2022,LS8 ,LS8 3,SHOUTING,Out ofHours,Out ofHours
17/08/2022,LS9 ,LS9 8,MUSIC,Out ofHours,Out ofHours
17/08/2022,LS11 ,LS11 6,MUSIC,Out ofHours,Out ofHours
17/08/2022,LS16,LS16 7,DOG BARKING,Out ofHours,Out ofHours
17/08/2022,LS7 ,LS7 3,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
17/08/2022,LS6 ,LS6 1,MUSIC,Out ofHours,Out ofHours
18/08/2022,LS8 ,LS8 2,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
18/08/2022,LS6 ,LS6 1,SHOUTING,Out ofHours,Out ofHours
18/08/2022,LS14 ,LS14 6,MUSIC,Out ofHours,Out ofHours
18/08/2022,LS9 ,LS9 7,MUSIC,Out ofHours,Out ofHours
18/08/2022,LS9 ,LS9 6,MUSIC,Out ofHours,Out ofHours
18/08/2022,LS27 ,LS27 9,DOG BARKING,Out ofHours,Out ofHours
18/08/2022,LS14 ,LS14 1,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
18/08/2022,LS9 ,LS9 7,MUSIC,Out ofHours,Out ofHours
18/08/2022,LS16 ,LS16 5,SHOUTING,Out ofHours,Out ofHours
18/08/2022,LS14 ,LS14 5,MUSIC,Out ofHours,Out ofHours
18/08/2022,LS3 ,LS3 1,ALARM,Out ofHours,Out ofHours
18/08/2022,LS16 ,LS16 6,MUSIC,Out ofHours,Out ofHours
18/08/2022,LS16 ,LS16 6,PARTY,Out ofHours,Out ofHours
18/08/2022,LS9 ,LS9 8,MUSIC,Out ofHours,Out ofHours
18/08/2022,LS6 ,LS6 1,MUSIC,Out ofHours,Out ofHours
18/08/2022,LS7 ,LS7 3,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
18/08/2022,LS9 ,LS9 7,MUSIC,Out ofHours,Out ofHours
18/08/2022,LS12 ,LS12 1,SHOUTING,Out ofHours,Out ofHours
18/08/2022,LS6 ,LS6 3,MUSIC,Out ofHours,Out ofHours
18/08/2022,LS11 ,LS11 9,MUSIC,Out ofHours,Out ofHours
19/08/2022,LS2 ,LS2 7,MUSIC,Out ofHours,Out ofHours
19/08/2022,LS14 ,LS14 1,MUSIC,Out ofHours,Out ofHours
19/08/2022,LS6 ,LS6 2,SHOUTING,Out ofHours,Out ofHours
19/08/2022,LS6 ,LS6 3,SHOUTING,Out ofHours,Out ofHours
19/08/2022,LS12 ,LS12 2,OTHER,Out ofHours,Out ofHours
19/08/2022,LS8 ,LS8 5,OTHER,Out ofHours,Out ofHours
19/08/2022,LS8 ,LS8 5,OTHER,Out ofHours,Out ofHours
19/08/2022,LS14 ,LS14 1,OTHER,Out ofHours,Out ofHours
19/08/2022,LS6 ,LS6 4,DOG BARKING,Out ofHours,Out ofHours
19/08/2022,LS8 ,LS8 3,MUSIC,Out ofHours,Out ofHours
19/08/2022,LS16 ,LS16 5,SHOUTING,Out ofHours,Out ofHours
19/08/2022,LS8 ,LS8 3,SHOUTING,Out ofHours,Out ofHours
19/08/2022,LS13 ,LS13 2,DOG BARKING,Out ofHours,Out ofHours
19/08/2022,LS11 ,LS11 7,DOG BARKING,Out ofHours,Out ofHours
19/08/2022,LS6 ,LS6 3,MUSIC,Out ofHours,Out ofHours
19/08/2022,LS14 ,LS14 1,MUSIC,Out ofHours,Out ofHours
19/08/2022,LS10 ,LS10 3,SHOUTING,Out ofHours,Out ofHours
19/08/2022,LS9 ,LS9 6,PARTY,Out ofHours,Out ofHours
19/08/2022,LS11 ,LS11 7,SHOUTING,Out ofHours,Out ofHours
19/08/2022,LS10 ,LS10 1,OTHER,Out ofHours,Out ofHours
19/08/2022,LS12 ,LS12 1,SHOUTING,Out ofHours,Out ofHours
19/08/2022,LS12 ,LS12 1,MUSIC,Out ofHours,Out ofHours
19/08/2022,LS7 ,LS7 3,MUSIC,Out ofHours,Out ofHours
19/08/2022,LS4 ,LS4 2,MUSIC,Out ofHours,Out ofHours
19/08/2022,LS7 ,LS7 3,SHOUTING,Out ofHours,Out ofHours
19/08/2022,LS16 ,LS16 7,DOG BARKING,Out ofHours,Out ofHours
19/08/2022,LS16,LS16 7,DOG BARKING,Out ofHours,Out ofHours
19/08/2022,LS16 ,LS16 7,DOG BARKING,Out ofHours,Out ofHours
19/08/2022,LS16 ,LS16 7,DOG BARKING,Out ofHours,Out ofHours
19/08/2022,LS17 ,LS17 6,MUSIC,Out ofHours,Out ofHours
20/08/2022,LS14 ,LS14 6,PARTY,Out ofHours,Out ofHours
20/08/2022,LS11 ,LS11 8,MUSIC,Out ofHours,Out ofHours
20/08/2022,LS11 ,LS11 7,OTHER,Out ofHours,Out ofHours
20/08/2022,LS6 ,LS6 1,MUSIC,Out ofHours,Out ofHours
20/08/2022,LS9 ,LS9 7,MUSIC,Out ofHours,Out ofHours
20/08/2022,LS6,LS6 5,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
20/08/2022,LS25 ,LS25 4,MUSIC,Out ofHours,Out ofHours
20/08/2022,LS10 ,LS10 3,SHOUTING,Out ofHours,Out ofHours
20/08/2022,LS1 ,LS1 5,MUSIC,Out ofHours,Out ofHours
20/08/2022,LS9 ,LS9 7,MUSIC,Out ofHours,Out ofHours
20/08/2022,LS25 ,LS25 7,MUSIC,Out ofHours,Out ofHours
20/08/2022,LS14 ,LS14 5,MUSIC,Out ofHours,Out ofHours
20/08/2022,LS27 ,LS27 0,MUSIC,Out ofHours,Out ofHours
20/08/2022,LS12 ,LS12 2,DOG BARKING,Out ofHours,Out ofHours
20/08/2022,LS7 ,LS7 3,MUSIC,Out ofHours,Out ofHours
20/08/2022,LS21 ,LS21 2,MUSIC,Out ofHours,Out ofHours
20/08/2022,LS25 ,LS25 7,MUSIC,Out ofHours,Out ofHours
20/08/2022,LS25 ,LS25 7,MUSIC,Out ofHours,Out ofHours
20/08/2022,LS25 ,LS25 7,MUSIC,Out ofHours,Out ofHours
20/08/2022,LS13 ,LS13 4,MUSIC,Out ofHours,Out ofHours
20/08/2022,LS9 ,LS9 7,MUSIC,Out ofHours,Out ofHours
20/08/2022,LS28 ,LS28 8,MUSIC,Out ofHours,Out ofHours
20/08/2022,LS9 ,LS9 6,MUSIC,Out ofHours,Out ofHours
20/08/2022,LS14 ,LS14 1,MUSIC,Out ofHours,Out ofHours
20/08/2022,LS28 ,LS28 8,MUSIC,Out ofHours,Out ofHours
20/08/2022,LS28 ,LS28 8,MUSIC,Out ofHours,Out ofHours
20/08/2022,LS28 ,LS28 8,PARTY,Out ofHours,Out ofHours
20/08/2022,LS14 ,LS14 6,SHOUTING,Out ofHours,Out ofHours
20/08/2022,LS25 ,LS25 2,MUSIC,Out ofHours,Out ofHours
20/08/2022,LS17 ,LS17 6,MUSIC,Out ofHours,Out ofHours
20/08/2022,LS4 ,LS4 2,SHOUTING,Out ofHours,Out ofHours
20/08/2022,LS11 ,LS11 5,SHOUTING,Out ofHours,Out ofHours
20/08/2022,LS6 ,LS6 3,MUSIC,Out ofHours,Out ofHours
20/08/2022,LS28 ,LS28 8,MUSIC,Out ofHours,Out ofHours
21/08/2022,LS28 ,LS28 8,PARTY,Out ofHours,Out ofHours
21/08/2022,LS12 ,LS12 1,MUSIC,Out ofHours,Out ofHours
21/08/2022,LS14 ,LS14 3,MUSIC,Out ofHours,Out ofHours
21/08/2022,LS11 ,LS11 5,MUSIC,Out ofHours,Out ofHours
21/08/2022,LS10 ,LS10 4,MUSIC,Out ofHours,Out ofHours
21/08/2022,LS27 ,LS27 9,SHOUTING,Out ofHours,Out ofHours
21/08/2022,LS10 ,LS10 3,SHOUTING,Out ofHours,Out ofHours
21/08/2022,LS26 ,LS26 0,MUSIC,Out ofHours,Out ofHours
21/08/2022,LS6 ,LS6 3,MUSIC,Out ofHours,Out ofHours
21/08/2022,LS7 ,LS7 2,MUSIC,Out ofHours,Out ofHours
21/08/2022,LS11 ,LS11 9,MUSIC,Out ofHours,Out ofHours
21/08/2022,LS17 ,LS17 6,OTHER,Out ofHours,Out ofHours
21/08/2022,LS17 ,LS17 5,MUSIC,Out ofHours,Out ofHours
21/08/2022,LS6 ,LS6 2,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
21/08/2022,LS6 ,LS6 2,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
21/08/2022,LS11 ,LS11 7,DOG BARKING,Out ofHours,Out ofHours
21/08/2022,LS6 ,LS6 1,MUSIC,Out ofHours,Out ofHours
21/08/2022,LS11 ,LS11 5,MUSIC,Out ofHours,Out ofHours
21/08/2022,LS8 ,LS8 3,MUSIC,Out ofHours,Out ofHours
21/08/2022,LS12 ,LS12 1,MUSIC,Out ofHours,Out ofHours
21/08/2022,LS9 ,LS9 6,MUSIC,Out ofHours,Out ofHours
21/08/2022,LS12 ,LS12 1,SHOUTING,Out ofHours,Out ofHours
21/08/2022,LS27 ,LS27 0,MUSIC,Out ofHours,Out ofHours
21/08/2022,LS9 ,LS9 7,MUSIC,Out ofHours,Out ofHours
21/08/2022,LS27 ,LS27 0,MUSIC,Out ofHours,Out ofHours
21/08/2022,LS7 ,LS7 2,MUSIC,Out ofHours,Out ofHours
21/08/2022,LS6 ,LS6 4,PARTY,Out ofHours,Out ofHours
21/08/2022,LS25 ,LS25 4,DOG BARKING,Out ofHours,Out ofHours
21/08/2022,LS17 ,LS17 6,OTHER,Out ofHours,Out ofHours
21/08/2022,LS15 ,LS15 8,MUSIC,Out ofHours,Out ofHours
21/08/2022,LS7 ,LS7 3,SHOUTING,Out ofHours,Out ofHours
21/08/2022,LS11 ,LS11 5,MUSIC,Out ofHours,Out ofHours
21/08/2022,LS10 ,LS10 4,MUSIC,Out ofHours,Out ofHours
22/08/2022,LS2 ,LS2 7,PARTY,Out ofHours,Out ofHours
22/08/2022,LS16 ,LS16 6,MUSIC,Out ofHours,Out ofHours
22/08/2022,LS6 ,LS6 3,MUSIC,Out ofHours,Out ofHours
22/08/2022,LS13 ,LS13 4,MUSIC,Out ofHours,Out ofHours
22/08/2022,LS6 ,LS6 3,PARTY,Out ofHours,Out ofHours
22/08/2022,LS8 ,LS8 5,SHOUTING,Out ofHours,Out ofHours
22/08/2022,LS6 ,LS6 3,MUSIC,Out ofHours,Out ofHours
22/08/2022,LS6 ,LS6 1,TV,Out ofHours,Out ofHours
22/08/2022,LS2 ,LS2 9,SHOUTING,Out ofHours,Out ofHours
22/08/2022,LS9 ,LS9 7,MUSIC,Out ofHours,Out ofHours
22/08/2022,LS12 ,LS12 2,MUSIC,Out ofHours,Out ofHours
22/08/2022,LS2 ,LS2 9,PARTY,Out ofHours,Out ofHours
22/08/2022,LS11 ,LS11 6,SHOUTING,Out ofHours,Out ofHours
22/08/2022,LS2 ,LS2 7,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
22/08/2022,LS8 ,LS8 3,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
22/08/2022,LS6 ,LS6 4,DOG BARKING,Out ofHours,Out ofHours
22/08/2022,LS12 ,LS12 3,MUSIC,Out ofHours,Out ofHours
22/08/2022,LS2 ,LS2 7,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
22/08/2022,LS6 ,LS6 2,MUSIC,Out ofHours,Out ofHours
22/08/2022,LS27 ,LS27 0,DOG BARKING,Out ofHours,Out ofHours
22/08/2022,LS16 ,LS16 7,MUSIC,Out ofHours,Out ofHours
22/08/2022,LS6 ,LS6 1,MUSIC,Out ofHours,Out ofHours
22/08/2022,LS10 ,LS10 4,MUSIC,Out ofHours,Out ofHours
22/08/2022,LS10 ,LS10 1,TV,Out ofHours,Out ofHours
22/08/2022,LS9 ,LS2 9,MUSIC,Out ofHours,Out ofHours
22/08/2022,LS2 ,LS2 9,PARTY,Out ofHours,Out ofHours
23/08/2022,LS10 ,LS10 4,MUSIC,Out ofHours,Out ofHours
23/08/2022,LS2 ,LS2 9,PARTY,Out ofHours,Out ofHours
23/08/2022,LS2 ,LS2 9,MUSIC,Out ofHours,Out ofHours
23/08/2022,LS11 ,LS11 6,SHOUTING,Out ofHours,Out ofHours
23/08/2022,LS6 ,LS6 1,MUSIC,Out ofHours,Out ofHours
23/08/2022,LS21 ,LS21 1,MUSIC,Out ofHours,Out ofHours
23/08/2022,LS9 ,LS9 7,MUSIC,Out ofHours,Out ofHours
23/08/2022,LS8 ,LS8 3,MUSIC,Out ofHours,Out ofHours
23/08/2022,LS9 ,LS9 8,ALARM,Out ofHours,Out ofHours
23/08/2022,LS6 ,LS6 1,MUSIC,Out ofHours,Out ofHours
23/08/2022,LS9 ,LS9 6,MUSIC,Out ofHours,Out ofHours
23/08/2022,LS6 ,LS6 4,DOG BARKING,Out ofHours,Out ofHours
23/08/2022,LS10 ,LS10 4,MUSIC,Out ofHours,Out ofHours
23/08/2022,LS19 ,LS19 7,MUSIC,Out ofHours,Out ofHours
23/08/2022,LS9 ,LS9 0,MUSIC,Out ofHours,Out ofHours
23/08/2022,LS12 ,LS12 2,DIY,Out ofHours,Out ofHours
23/08/2022,LS17 ,LS17 6,MUSIC,Out ofHours,Out ofHours
23/08/2022,LS10 ,LS10 1,TV,Out ofHours,Out ofHours
23/08/2022,LS12 ,LS12 3,MUSIC,Out ofHours,Out ofHours
23/08/2022,LS12 ,LS12 1,SHOUTING,Out ofHours,Out ofHours
23/08/2022,LS10 ,LS10 4,SHOUTING,Out ofHours,Out ofHours
23/08/2022,LS12 ,LS12 3,DOG BARKING,Out ofHours,Out ofHours
23/08/2022,LS12 ,LS12 3,DOG BARKING,Out ofHours,Out ofHours
23/08/2022,LS12 ,LS12 3,DOG BARKING,Out ofHours,Out ofHours
23/08/2022,LS10 ,LS10 1,TV,Out ofHours,Out ofHours
23/08/2022,LS16 ,LS16 9,PARTY,Out ofHours,Out ofHours
23/08/2022,LS12 ,LS12 3,DOG BARKING,Out ofHours,Out ofHours
23/08/2022,LS18 ,LS18 4,PARTY,Out ofHours,Out ofHours
